lambda,t,N
3.600922e-01,1.742820e+00,5.338843e-01
1.489431e+00,1.701927e+00,7.926940e-02
1.386051e+00,1.248473e+00,1.772053e-01
1.474841e+00,3.237689e-01,6.203276e-01
1.078190e-01,1.593087e+00,8.421770e-01
8.521791e-01,1.596417e+00,2.565496e-01
9.849471e-01,2.353591e+00,9.845430e-02
1.034426e+00,1.914520e+00,1.380099e-01
4.274127e-01,2.981969e+00,2.795619e-01
2.112203e-01,8.964369e-01,8.275004e-01
1.221851e+00,4.175682e-01,6.003719e-01
7.048896e-01,1.426075e+00,3.659621e-01
1.423875e-01,7.895556e-01,8.936663e-01
8.339683e-01,2.147379e+00,1.668189e-01
2.558611e-01,6.709086e-01,8.422660e-01
5.269176e-01,2.841223e+00,2.237803e-01
1.965315e+00,2.089750e+00,1.645681e-02
1.455658e-01,5.380960e-02,9.921978e-01
9.368023e-01,2.275835e+00,1.185990e-01
1.924210e+00,2.102465e+00,1.749949e-02
8.146464e-01,2.994002e+00,8.724341e-02
6.889217e-01,2.721139e-01,8.290580e-01
1.344023e+00,2.862357e+00,2.134207e-02
1.036715e+00,1.928095e+00,1.354862e-01
1.371181e+00,3.668171e-02,9.509467e-01
5.838532e-01,1.474126e+00,4.228772e-01
4.723207e-01,2.290092e+00,3.390330e-01
1.736550e+00,4.974501e-01,4.215374e-01
1.317033e+00,2.156983e+00,5.837787e-02
1.032371e+00,2.532335e+00,7.321839e-02
1.039130e+00,2.079763e+00,1.151932e-01
1.819324e+00,7.974954e-01,2.343587e-01
3.454813e-01,8.250723e-02,9.718977e-01
3.112329e-01,2.074219e+00,5.243660e-01
5.501736e-01,2.583003e+00,2.414483e-01
1.993403e-01,2.505472e+00,6.068695e-01
1.159867e+00,2.354154e+00,6.518643e-02
1.322485e+00,4.703758e-01,5.368347e-01
1.188443e+00,2.779409e+00,3.676644e-02
1.458798e+00,6.582712e-01,3.827838e-01
1.455547e+00,8.781463e-01,2.785428e-01
1.681504e-01,7.171690e-01,8.863953e-01
1.782543e+00,2.236281e+00,1.856890e-02
3.976900e-01,7.542079e-01,7.408620e-01
1.182462e+00,2.237828e+00,7.092401e-02
4.866198e-01,1.739266e+00,4.289730e-01
8.886145e-01,2.102876e+00,1.543325e-01
1.898867e+00,2.921994e+00,3.893378e-03
1.656125e+00,1.923210e+00,4.137509e-02
7.307190e-01,1.880267e+00,2.531060e-01
1.364250e+00,9.547073e-01,2.718624e-01
1.887215e+00,1.275780e+00,9.002468e-02
9.107140e-01,2.498245e+00,1.027778e-01
9.151629e-01,7.981341e-02,9.295615e-01
1.487923e+00,1.911982e+00,5.814112e-02
1.325236e+00,1.880637e+00,8.272052e-02
1.131421e+00,1.495239e-01,8.443615e-01
7.425006e-01,1.166229e+00,4.206621e-01
1.155667e+00,4.380652e-02,9.506344e-01
9.896201e-01,2.175213e+00,1.161777e-01
6.667874e-01,2.375222e+00,2.052004e-01
1.432705e+00,1.931008e+00,6.287761e-02
1.720497e+00,1.711377e-01,7.449472e-01
1.203819e+00,2.024085e+00,8.745495e-02
1.496944e+00,2.095254e+00,4.343547e-02
2.334646e-01,1.367039e+00,7.267629e-01
7.136452e-01,2.989991e+00,1.183875e-01
9.351068e-01,2.920248e+00,6.517078e-02
7.593956e-01,2.217913e+00,1.855792e-01
5.945340e-01,1.814170e-01,8.977546e-01
1.289657e+00,2.977149e-02,9.623327e-01
4.520950e-01,2.472487e+00,3.269988e-01
8.110677e-01,7.505986e-01,5.440108e-01
2.315916e-01,2.005201e+00,6.285198e-01
7.991349e-01,2.113640e-01,8.445863e-01
3.784284e-01,2.903020e+00,3.333424e-01
1.497409e+00,6.387167e-02,9.087893e-01
1.626733e+00,2.085709e+00,3.361135e-02
1.566057e+00,2.672327e+00,1.522196e-02
6.677166e-01,4.557141e-01,7.376485e-01
1.827907e+00,1.339705e+00,8.639234e-02
9.505178e-01,1.573156e+00,2.241784e-01
9.770118e-01,8.596473e-01,4.317599e-01
6.195900e-01,2.097395e+00,2.726613e-01
3.659337e-01,1.501087e+00,5.773549e-01
1.003830e+00,9.009901e-01,4.047680e-01
1.633388e+00,6.811083e-02,8.947138e-01
1.867619e+00,1.934680e+00,2.696420e-02
1.336559e-01,4.279719e-01,9.444042e-01
5.637443e-01,1.584471e+00,4.093288e-01
7.283418e-01,7.072890e-01,5.974121e-01
1.992183e+00,2.721908e+00,4.415917e-03
2.085935e-01,2.404298e+00,6.056089e-01
1.990650e+00,2.024341e+00,1.777868e-02
1.134033e+00,3.859655e-01,6.455210e-01
8.989324e-01,2.619378e+00,9.492731e-02
9.890214e-01,1.825277e+00,1.644354e-01
6.164330e-01,1.640738e-01,9.038060e-01
1.974485e+00,2.613812e+00,5.736344e-03
8.162823e-01,4.464055e-01,6.946182e-01
1.929533e+00,1.446422e+00,6.136478e-02
9.137322e-01,2.436212e+00,1.079545e-01
7.545417e-01,2.556088e-01,8.245912e-01
1.125665e+00,2.775446e+00,4.397114e-02
1.018272e-01,2.595647e+00,7.677375e-01
3.263447e-01,4.582383e-01,8.611009e-01
1.919238e+00,2.569467e+00,7.216265e-03
1.838149e+00,2.963747e+00,4.305728e-03
2.079172e-01,1.716558e+00,6.998410e-01
5.009613e-01,6.011790e-01,7.399539e-01
2.145632e-01,1.320434e+00,7.532812e-01
1.073070e+00,2.501136e+00,6.829677e-02
1.786303e+00,1.861160e+00,3.598703e-02
5.725347e-01,7.893784e-01,6.363882e-01
1.348948e+00,1.455487e+00,1.403836e-01
1.619838e+00,2.410509e+00,2.014831e-02
1.116542e+00,2.462191e+00,6.398286e-02
6.812833e-01,2.873559e+00,1.411817e-01
6.585964e-01,1.305115e+00,4.233549e-01
1.372393e+00,3.104879e-01,6.530436e-01
4.255788e-01,1.156642e+00,6.112541e-01
1.727008e+00,9.957426e-01,1.791278e-01
1.645968e+00,2.779989e+00,1.029833e-02
1.435511e+00,1.960127e+00,5.997762e-02
1.811078e+00,1.060966e+00,1.463883e-01
1.892849e-01,1.444405e+00,7.607852e-01
1.852054e+00,2.872134e+00,4.895939e-03
4.240091e-01,2.842266e+00,2.996481e-01
1.560905e+00,6.131329e-01,3.840270e-01
6.822102e-01,1.441153e+00,3.741236e-01
1.523073e+00,1.858998e+00,5.893084e-02
1.258976e+00,2.818494e+00,2.877014e-02
1.808664e+00,4.117068e-01,4.749056e-01
1.355832e+00,1.177487e+00,2.026096e-01
1.503678e+00,2.342694e+00,2.952091e-02
1.210877e+00,1.828925e+00,1.091969e-01
4.690338e-01,1.890530e+00,4.120038e-01
1.043716e+00,1.920048e+00,1.347970e-01
1.617891e+00,2.766387e+00,1.138211e-02
2.682182e-01,2.473626e+00,5.150602e-01
5.927333e-01,1.287858e+00,4.660993e-01
1.778985e+00,5.478530e-01,3.773348e-01
2.783128e-01,2.195192e+00,5.428350e-01
1.286424e+00,2.040693e+00,7.242555e-02
3.134360e-01,5.936591e-01,8.302121e-01
1.646240e+00,1.897067e+00,4.402366e-02
1.155464e+00,2.839863e-01,7.202651e-01
1.295313e+00,1.449110e+00,1.530407e-01
1.252520e-01,2.740311e-01,9.662594e-01
1.722608e+00,2.413390e+00,1.564937e-02
4.654510e-01,1.354400e+00,5.323751e-01
1.442893e+00,1.852398e+00,6.905781e-02
5.932640e-01,5.794215e-01,7.091062e-01
2.053528e-01,1.972601e+00,6.669240e-01
1.295606e+00,1.186568e-01,8.575014e-01
1.869339e+00,1.126923e+00,1.216507e-01
1.637562e+00,2.670313e+00,1.261583e-02
7.545076e-01,2.504534e+00,1.511187e-01
1.799992e+00,6.380670e-02,8.914985e-01
1.874197e+00,2.829932e+00,4.972411e-03
2.209987e-01,2.494436e+00,5.762192e-01
3.660580e-01,1.468240e+00,5.842297e-01
1.922300e+00,2.628983e+00,6.385700e-03
6.239593e-01,1.768186e+00,3.317824e-01
1.734968e+00,2.006556e+00,3.076706e-02
1.378520e+00,8.419626e-01,3.132787e-01
1.695568e+00,2.703180e-01,6.323308e-01
2.849721e-01,1.333550e+00,6.838447e-01
1.230829e+00,7.433494e-01,4.005423e-01
1.365717e+00,6.423916e-01,4.158940e-01
1.502429e+00,7.481251e-01,3.249757e-01
1.499078e+00,1.994845e+00,5.026588e-02
1.215993e+00,1.859519e+00,1.042294e-01
1.968594e-01,9.757772e-01,8.252318e-01
6.540155e-01,2.154981e+00,2.442920e-01
1.375772e+00,2.167498e+00,5.069219e-02
7.561302e-01,1.126751e+00,4.265737e-01
1.990231e+00,8.149421e-01,1.975186e-01
8.609376e-01,1.580901e+00,2.563895e-01
9.037521e-01,1.750346e+00,2.055885e-01
1.287957e+00,1.850055e+00,9.229257e-02
1.729514e+00,4.085946e-01,4.932840e-01
7.634107e-01,2.335747e+00,1.681105e-01
1.960445e+00,1.994516e-01,6.763707e-01
2.590070e-01,6.128407e-01,8.532267e-01
5.330310e-01,2.865788e+00,2.170661e-01
1.679647e+00,4.055096e-01,5.060535e-01
2.872483e-01,2.994006e+00,4.231524e-01
1.871107e+00,1.827632e+00,3.272242e-02
8.067256e-01,7.218112e-01,5.586101e-01
1.203614e+00,2.006757e+00,8.933504e-02
6.490589e-01,1.017475e+00,5.166441e-01
5.214378e-01,1.848444e+00,3.814221e-01
1.290794e+00,2.681710e+00,3.138153e-02
1.990163e+00,2.859994e+00,3.373337e-03
6.216247e-01,1.763491e-01,8.961720e-01
1.403579e-01,1.180859e+00,8.472640e-01
1.384962e+00,1.121014e+00,2.117051e-01
1.227529e+00,1.954964e+00,9.073831e-02
1.044375e+00,2.717546e+00,5.853459e-02
3.157760e-01,2.064383e+00,5.210639e-01
1.032464e+00,8.195721e-01,4.290514e-01
9.429417e-01,2.747000e+00,7.500049e-02
3.290720e-01,1.358516e+00,6.395121e-01
2.442877e-01,4.919953e-01,8.867534e-01
1.457950e+00,9.827982e-01,2.386230e-01
3.039348e-01,1.447176e+00,6.441348e-01
1.476323e+00,1.366441e+00,1.330131e-01
3.588412e-01,2.264875e+00,4.436450e-01
1.691461e+00,6.468721e-01,3.348210e-01
1.639055e+00,2.350751e+00,2.121578e-02
1.612826e+00,2.653893e+00,1.383897e-02
1.651363e+00,2.848285e+00,9.063019e-03
1.456777e+00,1.075482e+00,2.087251e-01
1.530302e+00,1.510548e+00,9.910309e-02
1.460796e+00,1.271250e+00,1.561346e-01
6.261127e-01,1.262359e+00,4.536729e-01
6.098820e-01,1.992794e+00,2.966005e-01
1.916284e-01,1.862861e+00,6.997886e-01
3.909584e-01,1.329217e+00,5.947177e-01
6.055542e-01,4.832045e-01,7.463157e-01
3.976758e-01,1.924262e+00,4.652258e-01
1.560358e+00,2.342612e-01,6.938280e-01
6.967152e-01,2.310254e+00,1.999698e-01
1.480400e-01,2.547786e+00,6.857965e-01
9.768489e-01,2.547084e+00,8.306633e-02
1.249979e+00,9.766578e-01,2.949935e-01
9.011375e-01,2.842412e-01,7.740333e-01
1.254420e+00,1.701519e+00,1.183133e-01
1.405715e+00,3.536834e-01,6.082446e-01
1.071577e+00,1.674337e+00,1.662637e-01
9.689115e-01,1.753103e+00,1.829391e-01
9.992941e-01,2.294082e+00,1.010173e-01
2.353579e-01,2.629386e+00,5.385651e-01
1.239602e+00,7.029135e-02,9.165549e-01
1.001040e+00,5.776201e-01,5.608954e-01
6.657793e-01,2.240040e+00,2.250636e-01
1.748377e+00,2.624161e+00,1.017295e-02
9.982293e-01,2.343842e+00,9.635730e-02
9.180303e-01,2.683160e+00,8.516007e-02
2.607186e-01,2.639070e+00,5.025527e-01
1.187115e+00,1.921361e+00,1.021946e-01
1.878440e+00,6.163357e-01,3.141925e-01
1.802220e+00,2.430680e+00,1.251758e-02
9.983658e-01,2.434816e+00,8.796322e-02
1.698423e+00,2.248644e+00,2.194648e-02
5.866843e-01,2.765270e+00,1.974361e-01
1.326404e+00,1.736630e-01,7.942577e-01
1.117562e+00,8.033777e-01,4.074552e-01
1.406054e+00,6.298559e-01,4.124619e-01
3.223388e-01,2.689639e-01,9.169544e-01
1.381015e+00,1.940496e+00,6.857315e-02
2.563788e-01,2.856798e+00,4.807430e-01
1.793148e+00,2.049840e+00,2.533254e-02
1.385498e+00,2.860359e+00,1.900561e-02
1.672830e+00,8.378668e-01,2.462006e-01
1.706478e+00,1.472125e+00,8.109377e-02
1.216509e+00,1.429615e+00,1.756714e-01
9.622240e-01,2.652674e+00,7.788932e-02
1.531788e+00,6.565559e-01,3.657869e-01
1.747215e+00,2.192452e+00,2.169478e-02
1.709539e+00,5.239232e-01,4.083350e-01
9.490021e-01,2.770800e+00,7.211484e-02
1.707042e+00,4.318626e-01,4.784480e-01
1.609885e+00,6.688956e-01,3.406686e-01
7.408961e-01,1.252223e+00,3.954358e-01
1.741302e+00,1.339332e+00,9.708375e-02
9.937002e-01,1.250749e+00,2.885550e-01
1.407022e+00,2.803018e+00,1.937238e-02
8.124312e-01,5.322786e-01,6.489240e-01
4.128700e-01,5.212445e-03,9.978503e-01
7.831961e-01,2.263135e+00,1.699113e-01
1.680598e-01,2.647079e+00,6.409093e-01
1.340134e+00,1.496641e+00,1.345661e-01
1.435383e+00,2.647735e+00,2.235930e-02
2.676567e-01,1.998612e+00,5.857033e-01
1.860404e+00,2.562987e+00,8.495728e-03
1.902912e+00,2.413231e+00,1.013089e-02
2.168220e-01,1.069779e+00,7.929845e-01
1.020964e+00,6.363295e-02,9.370984e-01
1.366767e+00,2.371325e+00,3.912285e-02
1.627024e+00,3.572777e-01,5.591712e-01
1.671774e+00,1.103761e+00,1.579875e-01
7.538763e-01,2.405177e+00,1.631303e-01
1.834013e+00,1.909270e+00,3.014831e-02
4.465115e-01,2.239074e-01,9.048580e-01
3.427189e-01,2.898588e+00,3.703152e-01
1.573153e+00,7.176854e-01,3.233471e-01
1.707610e+00,2.810518e-01,6.188287e-01
1.698378e-01,1.444976e-01,9.757575e-01
1.429991e+00,2.057214e+00,5.277083e-02
1.898408e+00,2.058418e+00,2.008631e-02
1.829292e+00,1.250202e+00,1.015724e-01
1.059573e+00,5.751587e-01,5.436648e-01
1.443923e-01,2.301176e-01,9.673188e-01
7.561033e-01,1.593777e-01,8.864718e-01
1.506602e+00,1.902137e-01,7.508298e-01
1.902244e+00,3.508451e-01,5.130443e-01
1.880182e+00,8.403028e-01,2.059911e-01
1.542507e+00,4.266075e-01,5.178627e-01
1.143426e+00,5.049853e-01,5.613485e-01
1.440328e+00,2.242136e+00,3.958081e-02
1.485465e+00,2.720394e+00,1.757902e-02
5.658215e-01,6.567870e-01,6.896133e-01
3.514913e-01,2.732152e+00,3.827674e-01
6.629745e-01,1.090467e+00,4.853176e-01
6.575155e-01,2.375495e+00,2.097319e-01
1.903316e+00,8.595516e-01,1.947579e-01
5.870324e-01,2.433271e-01,8.668920e-01
1.430802e+00,1.719753e+00,8.538151e-02
7.199438e-01,1.589742e+00,3.183752e-01
4.853861e-01,2.910242e+00,2.435115e-01
8.649647e-01,6.534728e-01,5.682289e-01
7.224271e-01,2.751286e+00,1.370234e-01
1.482729e+00,2.343145e+00,3.098511e-02
1.715911e+00,5.429403e-01,3.939081e-01
9.823251e-01,2.846821e+00,6.102306e-02
1.869434e+00,6.198717e-02,8.905813e-01
1.445130e+00,1.795163e+00,7.470234e-02
1.677442e+00,4.750080e-01,4.507700e-01
4.779289e-01,1.078668e+00,5.971859e-01
1.883049e+00,4.417063e-01,4.352848e-01
6.728323e-01,1.464541e+00,3.732935e-01
1.801880e+00,1.654673e+00,5.071564e-02
1.650151e+00,2.133661e+00,2.957390e-02
1.548884e+00,5.239549e-01,4.441710e-01
9.161983e-01,2.341420e+00,1.170440e-01
8.077393e-01,1.895690e+00,2.162710e-01
3.990403e-01,2.432942e+00,3.787640e-01
7.734416e-01,2.421252e+00,1.537085e-01
1.325576e+00,2.354658e+00,4.410072e-02
7.746725e-01,1.432410e-01,8.949702e-01
1.830916e+00,2.010368e+00,2.520242e-02
1.020097e-01,1.016704e+00,9.014834e-01
1.520105e-01,2.042459e+00,7.330984e-01
3.262265e-01,2.105550e+00,5.031403e-01
8.903515e-01,2.868156e+00,7.779589e-02
1.436792e-01,6.719692e-01,9.079663e-01
3.000238e-01,8.185277e-01,7.822524e-01
1.529303e+00,1.191724e+00,1.616202e-01
1.691706e-01,2.328289e+00,6.744363e-01
1.323609e+00,2.721751e+00,2.725454e-02
1.708703e+00,2.190847e+00,2.367093e-02
1.956734e+00,5.290726e-01,3.551360e-01
1.593116e-01,1.132164e+00,8.349639e-01
2.762782e-01,4.567430e-01,8.814490e-01
1.417644e+00,9.640857e-01,2.549391e-01
1.732240e+00,2.024744e+00,2.997646e-02
1.004497e+00,2.066596e+00,1.254447e-01
1.072351e+00,2.889703e+00,4.510437e-02
1.326567e+00,1.675119e+00,1.083751e-01
3.717993e-01,1.613626e+00,5.488418e-01
1.735458e+00,2.357770e+00,1.670897e-02
1.532329e+00,1.700878e+00,7.380676e-02
3.373826e-01,1.179487e+00,6.717033e-01
1.570487e+00,1.420769e+00,1.073887e-01
1.209402e+00,7.005934e-01,4.285708e-01
1.718944e+00,2.091864e-01,6.979697e-01
1.993788e+00,2.076158e+00,1.593211e-02
8.207490e-01,1.069395e+00,4.157360e-01
1.742337e+00,9.759289e-01,1.826111e-01
1.598036e+00,7.283689e-01,3.122473e-01
5.540113e-01,2.834586e+00,2.079635e-01
1.589315e-01,8.205555e-01,8.777336e-01
1.068474e+00,1.806299e+00,1.451506e-01
1.002146e+00,2.931928e+00,5.295993e-02
1.874399e+00,9.119603e-01,1.809785e-01
3.808846e-01,2.250474e+00,4.243609e-01
2.754124e-01,2.109245e+00,5.593879e-01
1.163753e+00,3.335937e-01,6.782626e-01
1.252457e+00,1.189116e-01,8.616280e-01
1.462045e-01,1.162306e+00,8.437202e-01
5.800784e-01,1.192077e+00,5.008253e-01
1.689283e+00,8.323362e-01,2.451093e-01
1.447942e+00,4.926974e-01,4.899768e-01
1.167064e-01,1.910648e+00,8.001269e-01
1.014178e+00,8.241677e-01,4.335046e-01
3.071522e-01,1.951392e+00,5.491551e-01
1.953582e+00,1.611174e+00,4.295677e-02
2.980447e-01,2.568662e+00,4.650660e-01
1.752323e+00,9.131589e-01,2.018663e-01
1.021847e+00,2.760105e-01,7.542432e-01
1.216098e-01,1.079745e+00,8.769480e-01
1.201471e+00,1.855246e+00,1.076335e-01
1.462303e+00,2.231383e+00,3.827500e-02
2.524217e-01,2.232054e+00,5.692596e-01
3.807728e-01,2.867364e+00,3.356071e-01
8.888682e-01,7.162359e-01,5.290675e-01
9.851564e-01,4.225375e-01,6.595051e-01
1.633334e-01,6.164765e-01,9.042122e-01
1.135945e+00,2.919691e+00,3.627567e-02
1.686945e+00,1.480968e+00,8.222381e-02
8.119855e-01,8.200097e-01,5.138438e-01
7.133568e-01,1.827547e+00,2.715271e-01
1.883706e+00,6.502260e-01,2.938063e-01
6.986909e-01,4.675133e-01,7.213381e-01
3.139845e-01,3.538117e-01,8.948570e-01
8.922743e-01,2.609992e+00,9.740977e-02
1.052253e+00,1.155310e+00,2.965089e-01
1.514026e+00,2.518142e+00,2.209219e-02
4.462270e-01,2.047064e+00,4.011357e-01
1.833813e+00,2.277022e+00,1.536549e-02
1.795431e+00,1.223481e+00,1.111721e-01
1.084472e-01,2.331282e+00,7.766069e-01
1.179881e+00,7.239260e-01,4.256463e-01
1.555149e+00,2.625613e-01,6.647649e-01
1.185781e+00,7.114754e-01,4.301359e-01
1.730900e+00,6.667289e-01,3.153598e-01
1.522998e+00,6.790401e-01,3.555190e-01
1.230657e+00,2.692175e+00,3.640150e-02
1.445538e+00,2.532728e+00,2.570281e-02
2.871949e-01,1.431180e+00,6.629686e-01
1.650346e+00,1.625273e+00,6.840818e-02
1.854454e-01,2.370835e+00,6.442551e-01
4.485236e-01,1.216254e+00,5.795412e-01
9.078317e-01,8.178717e-01,4.759275e-01
1.320962e+00,1.485368e+00,1.405607e-01
8.820158e-01,2.170968e+00,1.473672e-01
1.039851e+00,1.174440e+00,2.948636e-01
8.088143e-01,1.440196e+00,3.119692e-01
5.862194e-01,1.584622e+00,3.949736e-01
6.379404e-01,1.444831e+00,3.978357e-01
7.521731e-01,7.788617e-01,5.566387e-01
1.327012e+00,3.282153e-01,6.469117e-01
1.761279e+00,9.708203e-01,1.808866e-01
3.455158e-01,2.686798e+00,3.952127e-01
1.870147e+00,1.951866e+00,2.598397e-02
1.992998e+00,1.667036e+00,3.606620e-02
6.041066e-01,2.342240e+00,2.429347e-01
1.319981e+00,1.175834e+00,2.118073e-01
1.258115e+00,3.423463e-01,6.500468e-01
1.539926e+00,1.281033e+00,1.390814e-01
6.550484e-01,2.712765e+00,1.691461e-01
1.273610e+00,1.578782e+00,1.338879e-01
1.286180e+00,4.743510e-01,5.432960e-01
2.342919e-01,9.475371e-01,8.009152e-01
9.292021e-01,1.511058e+00,2.455933e-01
7.705119e-01,1.204400e+00,3.953418e-01
1.132680e+00,8.905247e-01,3.647003e-01
2.951630e-01,1.771725e+00,5.927708e-01
1.180862e+00,1.171461e+00,2.507415e-01
6.644727e-01,6.456365e-01,6.511548e-01
1.496978e+00,9.333501e-01,2.472873e-01
5.220561e-01,2.216224e+00,3.144302e-01
2.877023e-01,7.732245e-01,8.005482e-01
1.303133e+00,1.054272e-01,8.716341e-01
1.896344e-01,1.772297e+00,7.145599e-01
5.424790e-01,2.725411e-01,8.625624e-01
2.265956e-01,1.307212e+00,7.436323e-01
1.881307e+00,9.293482e-02,8.395923e-01
6.175776e-01,3.403971e-01,8.104046e-01
1.233535e+00,2.492091e+00,4.623208e-02
1.975174e+00,1.382182e+00,6.521600e-02
1.830468e+00,1.579744e+00,5.548343e-02
3.026463e-01,7.388636e-01,7.996235e-01
1.467930e+00,2.685806e+00,1.939820e-02
1.865846e+00,1.082642e+00,1.326497e-01
1.972685e+00,1.465102e+00,5.556592e-02
1.620369e+00,2.930819e+00,8.660275e-03
1.715987e+00,9.207306e-01,2.059829e-01
1.472765e-01,1.933934e+00,7.521473e-01
7.432470e-01,8.280736e-01,5.403905e-01
1.062577e+00,2.435343e-01,7.719975e-01
5.126202e-01,1.242520e+00,5.289081e-01
1.565108e+00,2.906461e+00,1.057857e-02
8.297812e-01,7.735913e-01,5.262855e-01
1.523124e+00,2.918722e+00,1.173036e-02
7.108768e-01,1.436493e-01,9.029240e-01
1.758966e+00,2.884974e+00,6.253764e-03
1.054809e+00,2.445615e+00,7.580003e-02
9.264911e-01,1.319002e+00,2.946275e-01
1.970354e+00,1.234811e+00,8.777179e-02
6.395797e-01,7.410559e-01,6.225295e-01
1.112009e+00,7.850889e-01,4.176857e-01
1.904021e+00,2.575508e+00,7.418183e-03
1.782562e+00,1.624908e+00,5.521613e-02
1.648052e+00,1.454397e+00,9.099759e-02
1.399104e+00,4.614250e-01,5.243575e-01
5.868973e-01,2.738739e+00,2.004164e-01
9.762031e-01,8.929907e-01,4.182231e-01
1.877757e+00,1.352631e-01,7.756986e-01
1.393648e-01,8.691615e-01,8.859183e-01
5.300306e-01,1.600284e+00,4.281851e-01
4.633488e-01,1.175416e+00,5.800577e-01
3.815396e-01,2.282385e+00,4.186081e-01
7.937739e-01,1.374104e+00,3.359718e-01
1.573963e+00,2.704671e+00,1.416400e-02
5.808409e-01,1.894167e+00,3.328013e-01
7.632261e-01,1.428312e-01,8.967192e-01
9.152774e-01,1.489373e+00,2.558433e-01
6.688900e-01,3.268015e-02,9.783778e-01
2.453842e-01,2.493689e-01,9.406434e-01
1.816934e+00,1.452875e+00,7.137710e-02
3.158287e-01,2.245239e+00,4.920814e-01
4.000534e-01,2.384618e+00,3.852070e-01
4.884009e-01,5.412689e-01,7.677000e-01
2.303098e-01,1.125236e+00,7.717050e-01
1.108854e+00,1.750052e+00,1.436248e-01
1.603907e+00,1.491548e+00,9.141880e-02
1.652060e+00,2.368977e+00,1.996665e-02
1.151071e+00,9.083928e-02,9.007185e-01
3.701780e-01,2.391265e+00,4.126343e-01
2.956592e-01,2.306184e+00,5.056833e-01
2.084485e-01,7.763814e-01,8.505811e-01
2.707709e-01,1.475668e+00,6.706098e-01
1.216454e+00,2.084016e+00,7.925314e-02
1.644753e+00,7.191876e-01,3.063933e-01
1.504153e+00,2.938773e+00,1.202983e-02
1.376014e+00,2.267960e+00,4.412430e-02
1.192538e+00,2.435554e+00,5.477662e-02
4.308703e-01,2.129888e+00,3.994345e-01
1.714576e+00,2.147156e-01,6.920160e-01
6.815426e-01,2.712647e+00,1.574284e-01
4.115568e-01,2.242606e-01,9.118352e-01
3.218405e-01,1.222863e+00,6.746462e-01
1.765045e+00,1.139718e+00,1.337673e-01
7.445778e-01,2.689578e+00,1.349838e-01
4.302685e-01,2.506741e-01,8.977558e-01
1.548432e+00,1.699589e+00,7.195616e-02
1.609552e+00,2.886151e+00,9.605592e-03
1.001952e+00,6.865156e-01,5.026528e-01
5.592928e-01,1.563753e-01,9.162559e-01
3.797828e-01,1.029290e+00,6.764433e-01
9.874063e-01,9.764973e-01,3.812883e-01
1.559770e+00,1.612898e+00,8.080231e-02
1.223436e+00,1.966513e+00,9.018406e-02
1.375683e-01,1.153973e+00,8.532095e-01
6.500910e-01,6.481735e-01,6.561461e-01
2.179725e-01,4.183314e-01,9.128490e-01
6.958223e-01,2.955724e+00,1.278806e-01
1.025940e+00,2.780584e+00,5.768766e-02
6.880221e-01,1.063650e+00,4.810352e-01
4.422750e-01,2.047465e+00,4.043224e-01
7.454641e-01,1.704933e+00,2.805603e-01
9.640997e-01,2.069973e+00,1.359239e-01
1.520002e+00,4.650888e-02,9.317473e-01
1.096295e+00,7.484363e-01,4.402084e-01
1.382256e+00,1.090483e+00,2.215013e-01
7.197719e-01,1.729018e+00,2.880853e-01
1.513001e+00,1.322929e+00,1.351199e-01
1.964431e-01,2.125180e+00,6.587067e-01
1.121237e+00,1.436241e-01,8.512609e-01
1.699250e-01,1.531257e+00,7.708982e-01
1.754559e-01,1.249913e+00,8.030770e-01
1.326889e+00,8.338716e-01,3.307292e-01
9.486764e-01,2.710186e+00,7.645223e-02
6.661837e-01,1.985104e+00,2.664833e-01
1.058654e+00,2.171177e+00,1.004069e-01
1.663815e+00,1.004741e+00,1.879266e-01
3.618306e-01,1.060811e-01,9.623439e-01
1.884553e+00,7.403916e-01,2.477569e-01
1.160998e+00,1.360258e+00,2.061281e-01
8.354138e-01,1.666497e+00,2.485243e-01
2.163002e-01,3.538636e-01,9.263151e-01
6.513604e-01,1.981658e+00,2.750579e-01
1.820293e-01,1.402220e+00,7.747266e-01
1.225772e+00,2.745291e+00,3.455857e-02
1.860868e+00,1.789216e+00,3.581118e-02
1.591055e+00,2.594038e+00,1.612707e-02
2.122288e-01,1.632364e+00,7.072050e-01
1.620529e-01,2.106135e+00,7.108419e-01
9.092535e-01,2.070892e+00,1.521382e-01
5.731217e-01,1.867659e+00,3.428727e-01
1.910158e+00,7.378528e-01,2.442860e-01
1.637399e+00,9.419090e-03,9.846955e-01
1.680317e-01,1.891128e+00,7.277705e-01
1.310141e+00,1.505973e+00,1.390338e-01
1.917396e+00,6.099564e-01,3.105135e-01
7.257051e-01,1.838055e+00,2.634515e-01
5.581339e-01,1.391934e+00,4.598359e-01
1.932570e+00,1.637094e+00,4.226487e-02
