lambda,t,N
3.787802e-01,2.518902e+00,3.773578e-01
1.113989e-01,1.653364e+00,8.291748e-01
1.028809e+00,2.173930e+00,1.087863e-01
1.743719e+00,2.225795e+00,1.632128e-02
4.243300e-01,2.698129e+00,3.147238e-01
2.532088e-01,7.595586e-01,8.236685e-01
1.853780e+00,1.064414e+00,1.377969e-01
1.478077e+00,2.471696e+00,3.027452e-02
5.083964e-01,9.918914e-01,6.027798e-01
5.977126e-01,2.891990e-01,8.413438e-01
5.510570e-01,2.995245e+00,1.915261e-01
5.123016e-01,8.473596e-01,6.452720e-01
1.348252e+00,1.027776e+00,2.568484e-01
6.292940e-01,1.900263e+00,3.011928e-01
1.696705e-01,1.197044e+00,8.154541e-01
1.831060e+00,2.452975e-01,6.421572e-01
9.418354e-01,2.150342e+00,1.283980e-01
1.915639e+00,2.526183e+00,8.219439e-03
7.827416e-01,1.361128e-01,9.011445e-01
3.683933e-01,5.333095e-01,8.272122e-01
1.586979e+00,2.319392e+00,2.406445e-02
4.228847e-01,1.148959e+00,6.168200e-01
1.851599e+00,1.061965e+00,1.349042e-01
1.516232e+00,2.588647e+00,1.857271e-02
4.389147e-01,1.503783e+00,5.206562e-01
1.988819e+00,1.600425e+00,4.394732e-02
8.066671e-01,2.889559e+00,9.511176e-02
6.196072e-01,2.463348e-01,8.581126e-01
1.908078e+00,2.250298e+00,1.495644e-02
6.378274e-01,9.962301e-01,5.313153e-01
1.029166e+00,3.875512e-01,6.741385e-01
1.382747e+00,1.211995e+00,1.885459e-01
1.434567e+00,5.869815e-01,4.273237e-01
1.028317e+00,1.788179e+00,1.561018e-01
8.814537e-01,1.372317e+00,2.998093e-01
1.664030e+00,1.335899e+00,1.091957e-01
1.364173e+00,2.471330e+00,3.034885e-02
1.354007e+00,2.313288e+00,4.450710e-02
6.810878e-01,5.580035e-01,6.854630e-01
2.010116e-01,1.074693e+00,8.058222e-01
6.423681e-01,2.766237e+00,1.679345e-01
1.973942e+00,6.327235e-01,2.840795e-01
1.220016e+00,4.081355e-01,6.079866e-01
1.983227e+00,6.345801e-01,2.787512e-01
1.593398e+00,2.304568e+00,2.481873e-02
1.434025e+00,1.052179e+00,2.180092e-01
1.923760e-01,2.412107e+00,6.300958e-01
9.610393e-01,9.776139e-01,3.904609e-01
2.742379e-01,1.532266e+00,6.547108e-01
1.930416e+00,2.402676e+00,1.471593e-02
3.354423e-01,1.464469e+00,6.057015e-01
1.880931e+00,2.241457e+00,2.066259e-02
7.576528e-01,4.345216e-01,7.155327e-01
9.422585e-01,1.030747e+00,3.729294e-01
1.667369e+00,1.478095e+00,8.033298e-02
1.820796e+00,2.594148e+00,1.087138e-02
1.142125e+00,2.268324e+00,7.404215e-02
1.561505e+00,5.881199e-01,3.954161e-01
4.049311e-01,5.371705e-01,8.064341e-01
1.346101e+00,3.554830e-01,6.219221e-01
2.210863e-01,4.653949e-01,9.060558e-01
6.995654e-01,2.083757e+00,2.331125e-01
1.168975e+00,1.230712e+00,2.362370e-01
1.835547e+00,1.479069e+00,6.248350e-02
7.099543e-01,2.666581e-01,8.263315e-01
1.438904e+00,3.045143e-03,9.996717e-01
1.740558e+00,2.716040e+00,6.001016e-03
5.432767e-01,6.808488e-01,6.882494e-01
1.806429e+00,2.152554e+00,2.155446e-02
1.777363e+00,3.150997e-01,5.735093e-01
1.309905e+00,1.068618e+00,2.497104e-01
1.667200e-01,1.998158e+00,7.188441e-01
6.853627e-01,2.231335e+00,2.168220e-01
6.883081e-01,5.543413e-02,9.654323e-01
5.079018e-01,7.813408e-01,6.671655e-01
9.417164e-01,3.411409e-01,7.211676e-01
1.379477e+00,2.391089e+00,4.048456e-02
1.630946e+00,3.545296e-01,5.602603e-01
1.705826e+00,2.437470e+00,1.870675e-02
3.188831e-01,1.811370e+00,5.606910e-01
1.907490e+00,2.620260e+00,1.027573e-02
3.000519e-01,1.375135e+00,6.565102e-01
7.010837e-01,1.983048e+00,2.515067e-01
8.120218e-01,1.776631e+00,2.406470e-01
6.922889e-01,1.286679e+00,4.105123e-01
3.824391e-01,1.380599e+00,5.889707e-01
3.978218e-01,2.485837e+00,3.716181e-01
1.258006e+00,5.172133e-01,5.244906e-01
2.629017e-01,2.564252e+00,5.136021e-01
1.746167e+00,5.565349e-01,3.779961e-01
2.376789e-01,1.028542e+00,7.803864e-01
4.485028e-01,2.604387e+00,3.136441e-01
1.758723e+00,1.446156e+00,8.101312e-02
7.576476e-01,5.312518e-01,6.671351e-01
8.533821e-01,2.510288e+00,1.186965e-01
1.350908e+00,9.964066e-01,2.582846e-01
3.114261e-01,7.872210e-01,7.881430e-01
1.923627e+00,2.854760e+00,2.683098e-03
1.017477e+00,2.203698e+00,1.059791e-01
1.794733e+00,1.904507e+00,3.584666e-02
1.853958e+00,1.494878e+00,6.293779e-02
2.680213e-01,9.553033e-01,7.758369e-01
9.768541e-01,6.544863e-01,5.220037e-01
1.269820e+00,1.498055e+00,1.491828e-01
8.437971e-01,4.558592e-01,6.857651e-01
1.047914e+00,1.271250e+00,2.633169e-01
8.750223e-01,1.317385e+00,3.152888e-01
8.907425e-01,1.100676e+00,3.722133e-01
9.584490e-01,2.122509e+00,1.335246e-01
1.777727e+00,1.329130e+00,9.138887e-02
3.219632e-01,7.574626e-02,9.761402e-01
1.906334e+00,1.833245e+00,3.256056e-02
9.567602e-01,1.694799e+00,2.006003e-01
6.431465e-01,2.029605e+00,2.706459e-01
8.498530e-01,1.829384e+00,2.133243e-01
1.933454e+00,9.174180e-01,1.671510e-01
1.835784e+00,7.292419e-01,2.585819e-01
6.985891e-01,2.230200e+00,2.116708e-01
1.711919e+00,2.412119e+00,1.697968e-02
1.043127e+00,2.141131e+00,1.028711e-01
6.698674e-01,5.984797e-01,6.669466e-01
4.253307e-01,1.240734e+00,5.845598e-01
2.128170e-01,2.283523e+00,6.181901e-01
1.141079e+00,1.541757e+00,1.722338e-01
1.647223e+00,1.581079e-01,7.679556e-01
5.198959e-01,8.858272e-01,6.312673e-01
1.012314e+00,1.883052e+00,1.488569e-01
6.544332e-01,1.076891e+00,4.935566e-01
1.937183e-01,1.170901e+00,7.974288e-01
1.494154e+00,3.530060e-01,5.955026e-01
1.733308e+00,9.484550e-01,1.906935e-01
1.821318e+00,3.859489e-01,4.943339e-01
8.019809e-01,2.025063e+00,1.983278e-01
5.995946e-01,1.073241e+00,5.246221e-01
1.032692e+00,1.522350e+00,2.035147e-01
3.957411e-01,2.564920e+00,3.622341e-01
9.974033e-01,2.536321e+00,7.546875e-02
7.317760e-01,2.209315e+00,1.980153e-01
9.989736e-01,2.704684e+00,7.087878e-02
1.505756e-01,2.746319e+00,6.643946e-01
1.047092e+00,2.397843e+00,8.428892e-02
1.354673e+00,1.628466e+00,1.145584e-01
1.441801e+00,7.264898e-02,8.977740e-01
9.005089e-01,4.568035e-01,6.644150e-01
1.196808e+00,1.280532e-01,8.576727e-01
1.719304e+00,8.346539e-01,2.387430e-01
3.729611e-01,1.172171e+00,6.474178e-01
4.642316e-01,1.112168e+00,5.928010e-01
6.915698e-01,1.378489e-01,9.091013e-01
2.558656e-01,2.949896e+00,4.709279e-01
7.541923e-01,6.059630e-02,9.502630e-01
1.597319e+00,6.075224e-01,3.741920e-01
1.091133e+00,1.222341e+00,2.583964e-01
1.573998e+00,7.584791e-01,3.004810e-01
1.877943e+00,8.953017e-01,1.868220e-01
1.497423e+00,2.224007e+00,3.138798e-02
1.243516e-01,1.439949e+00,8.366391e-01
1.061970e+00,2.725712e+00,6.068265e-02
1.210872e+00,1.267782e+00,2.186444e-01
1.961691e+00,8.280519e-01,1.957572e-01
1.820737e+00,2.522495e+00,8.655946e-03
1.906844e+00,2.100061e-01,6.704564e-01
1.719985e+00,7.095772e-01,2.932393e-01
1.837457e+00,3.486926e-02,9.373969e-01
5.215461e-01,2.749025e+00,2.358261e-01
9.689807e-01,1.578029e+00,2.164984e-01
1.557959e+00,9.443722e-01,2.281370e-01
7.986129e-01,6.364079e-01,6.072300e-01
1.858266e+00,2.442207e+00,1.741452e-02
1.016271e+00,2.602097e+00,7.144451e-02
7.178595e-01,2.338339e+00,1.886853e-01
1.864217e+00,2.465869e+00,1.097613e-02
1.166726e+00,7.923700e-01,3.983875e-01
7.263062e-01,2.864595e+00,1.299435e-01
7.846412e-01,2.269452e+00,1.691889e-01
2.860958e-01,6.518426e-01,8.325524e-01
1.394331e+00,2.808245e+00,1.821403e-02
8.904391e-01,5.343960e-01,6.194585e-01
3.954161e-01,2.608105e+00,3.534493e-01
1.361993e+00,1.555480e+00,1.229630e-01
1.306234e+00,6.069177e-01,4.539594e-01
1.192529e+00,2.977949e+00,2.846829e-02
5.247961e-01,2.009016e+00,3.494517e-01
1.472852e+00,2.057239e+00,5.015048e-02
5.436094e-01,2.657415e+00,2.333240e-01
1.314277e+00,9.317962e-01,2.892613e-01
1.485380e+00,2.908573e+00,1.100706e-02
2.236138e-01,2.597894e+00,5.581377e-01
1.591787e+00,2.114673e-01,7.116418e-01
1.908485e+00,1.271858e+00,8.603639e-02
8.341573e-01,2.526105e+00,1.211253e-01
1.708019e+00,2.391349e+00,2.143050e-02
1.183914e+00,2.432110e+00,5.819211e-02
1.991751e+00,5.583104e-01,3.290826e-01
1.877006e+00,4.268357e-03,9.902898e-01
1.931274e+00,2.171007e+00,1.109132e-02
1.722238e+00,5.832595e-01,3.623984e-01
1.550515e+00,2.065512e+00,4.321319e-02
2.668058e-01,2.364255e+00,5.305684e-01
1.114168e-01,1.234518e-01,9.815358e-01
1.452305e+00,1.128999e+00,2.007734e-01
1.645476e+00,1.218276e+00,1.393117e-01
9.017204e-01,1.311790e+00,3.069874e-01
1.018856e+00,1.071994e+00,3.372562e-01
1.914669e+00,2.736324e+00,9.019377e-03
8.848124e-01,2.354348e+00,1.265615e-01
1.379870e+00,2.361093e+00,3.606350e-02
1.493426e+00,1.463358e+00,1.161304e-01
1.864601e+00,9.165441e-01,1.826533e-01
8.519771e-01,1.797162e+00,2.150184e-01
6.042109e-01,2.473402e+00,2.238891e-01
1.476451e+00,7.495557e-01,3.367092e-01
1.611327e+00,2.598802e+00,1.167008e-02
1.914391e+00,1.450555e+00,6.263527e-02
1.785358e+00,4.679810e-01,4.320226e-01
7.381627e-01,1.400144e+00,3.569930e-01
1.779111e+00,1.772918e-01,7.323270e-01
1.614899e+00,4.755033e-01,4.633448e-01
3.013357e-01,2.465878e-02,9.945885e-01
2.987018e-01,8.483899e-01,7.812016e-01
3.333615e-01,2.440849e+00,4.385461e-01
1.630488e+00,1.481546e+00,8.763745e-02
5.517371e-01,2.124665e+00,3.115917e-01
1.428047e+00,1.008196e+00,2.362109e-01
1.516300e+00,9.983521e-01,2.148552e-01
1.892609e+00,4.638161e-01,4.195651e-01
1.174721e+00,1.248391e+00,2.327757e-01
1.087238e+00,2.218992e+00,9.594309e-02
1.208738e+00,1.967894e+00,9.218524e-02
3.396128e-01,2.215918e+00,4.698514e-01
1.497190e+00,8.102466e-01,3.020462e-01
1.572761e+00,6.827454e-01,3.460581e-01
1.898664e+00,6.093240e-01,3.131078e-01
5.671891e-01,1.504433e+00,4.269038e-01
1.409719e+00,1.266801e+00,1.689120e-01
1.850612e+00,1.347243e+00,8.293646e-02
1.124420e+00,1.200155e+00,2.557882e-01
1.416157e+00,8.604053e-01,2.926180e-01
1.041871e+00,2.310757e+00,8.272533e-02
9.800356e-01,2.276363e+00,1.069660e-01
2.999614e-01,2.513816e+00,4.686665e-01
3.075926e-01,2.032970e+00,5.383384e-01
1.728886e+00,1.250282e+00,1.202072e-01
1.875800e+00,1.918719e+00,2.668432e-02
1.369048e+00,1.575455e+00,1.168431e-01
5.028354e-01,2.522390e-01,8.826976e-01
1.804481e+00,5.297966e-01,3.850279e-01
1.510575e+00,2.575858e+00,1.880270e-02
2.782550e-01,1.206159e+00,7.077886e-01
9.409588e-01,3.600948e-02,9.700219e-01
9.511783e-01,1.003431e+00,3.865775e-01
4.663979e-01,2.283100e+00,3.429073e-01
1.723170e+00,1.651631e+00,5.574216e-02
2.850347e-01,5.913119e-01,8.444643e-01
9.766762e-01,3.466882e-01,7.110292e-01
1.758638e+00,2.517854e+00,9.853587e-03
7.610216e-01,7.747910e-01,5.521811e-01
6.173293e-01,4.651958e-01,7.459444e-01
9.774074e-01,2.051165e+00,1.376107e-01
1.442247e+00,1.058861e+00,2.177774e-01
6.772287e-01,1.756049e+00,3.057553e-01
1.166832e+00,9.852544e-01,3.161169e-01
1.527820e+00,2.038087e+00,4.617664e-02
1.698438e+00,1.683959e+00,5.391284e-02
1.694755e+00,2.175996e+00,1.813303e-02
7.284398e-01,2.275596e+00,1.881137e-01
1.196653e-01,1.256260e+00,8.600874e-01
1.204265e+00,2.804443e-01,7.120003e-01
1.344808e+00,1.343637e+00,1.593762e-01
1.779095e+00,1.577756e+00,5.391859e-02
2.002967e-01,1.786503e+00,6.945394e-01
1.009028e+00,1.883177e+00,1.546157e-01
3.191092e-01,1.052533e+00,7.158321e-01
3.932017e-01,2.346699e+00,3.972219e-01
1.725587e+00,1.526316e+00,7.378085e-02
1.131470e+00,1.019293e-01,8.900338e-01
1.901249e+00,8.417016e-01,2.007091e-01
2.438486e-01,5.450925e-01,8.774164e-01
1.209575e+00,2.410009e-01,7.452544e-01
1.324388e+00,1.357282e+00,1.633743e-01
1.704799e+00,1.450267e+00,8.499997e-02
7.322139e-01,2.671962e+00,1.403564e-01
1.136455e+00,1.906342e+00,1.115910e-01
4.419870e-01,2.442751e-01,9.004153e-01
1.056608e+00,2.233425e+00,8.815083e-02
1.469752e+00,1.416704e+00,1.243921e-01
1.566700e+00,2.373286e+00,2.802318e-02
1.361624e+00,2.861332e+00,1.935116e-02
3.061927e-01,2.994221e+00,4.038679e-01
1.734546e+00,9.245086e-02,8.541224e-01
5.144428e-01,2.814574e+00,2.379660e-01
1.654116e+00,2.978829e+00,5.657245e-03
1.090839e+00,7.660754e-01,4.323292e-01
1.532966e+00,1.446764e+00,1.074745e-01
2.981496e-01,1.697019e+00,6.057284e-01
1.619358e+00,2.012112e+00,3.186795e-02
6.199003e-01,1.160961e+00,4.932483e-01
8.426326e-01,2.365143e+00,1.351099e-01
1.767507e+00,5.839457e-01,3.582558e-01
1.096174e+00,5.530773e-01,5.380910e-01
1.946649e+00,2.207109e+00,1.139289e-02
5.813068e-01,1.893598e+00,3.325767e-01
1.343758e-01,1.335703e-01,9.874822e-01
9.075298e-01,1.812427e+00,1.949079e-01
3.997034e-01,1.351503e+00,5.850153e-01
1.381278e+00,1.932500e+00,6.131980e-02
1.233817e+00,2.949581e+00,3.015443e-02
1.132557e+00,2.912508e+00,3.571778e-02
1.719697e+00,1.155918e+00,1.340844e-01
1.286834e+00,1.203580e+00,2.076691e-01
9.721406e-01,2.685296e+00,7.147045e-02
7.708824e-01,3.868269e-01,7.444265e-01
8.092938e-01,1.118132e+00,4.015164e-01
1.953171e+00,1.062586e+00,1.173372e-01
8.376112e-01,2.464185e+00,1.238851e-01
1.029480e+00,1.731634e+00,1.637997e-01
3.216722e-01,3.650336e-01,8.928075e-01
1.158720e+00,2.603822e+00,4.108282e-02
1.114178e+00,2.118271e+00,9.554335e-02
1.165742e+00,2.492071e+00,5.427596e-02
8.728573e-01,1.571380e+00,2.492586e-01
1.828690e+00,2.069416e+00,1.984112e-02
4.281390e-01,1.177138e+00,6.066385e-01
1.056893e+00,9.915361e-01,3.469779e-01
4.437089e-01,1.550471e+00,5.030876e-01
1.482012e+00,6.158930e-01,4.027009e-01
1.770976e+00,2.211704e+00,2.091260e-02
1.123301e+00,2.437376e+00,6.662284e-02
7.976294e-01,5.617237e-02,9.586730e-01
1.075633e+00,2.746577e+00,5.021010e-02
7.821838e-01,1.786017e+00,2.467979e-01
1.833723e+00,2.318032e+00,1.725743e-02
1.058629e+00,2.464580e+00,7.472922e-02
1.066447e+00,2.205298e+00,9.536607e-02
3.849902e-01,3.269250e-01,8.820386e-01
1.189416e+00,6.228030e-01,4.706868e-01
1.243034e+00,7.815658e-01,3.811669e-01
4.735637e-01,1.017340e+00,6.197727e-01
1.606150e+00,2.053347e+00,3.463396e-02
1.511242e+00,1.126317e+00,1.824864e-01
1.886822e+00,4.037171e-01,4.694160e-01
8.575613e-01,2.281490e+00,1.400370e-01
2.442103e-01,7.152125e-01,8.357699e-01
5.848439e-01,4.019280e-02,9.800095e-01
1.268415e+00,2.945311e+00,2.278711e-02
1.265419e+00,2.818994e+00,2.630863e-02
4.220342e-01,2.990960e+00,2.802970e-01
1.269768e+00,2.354010e+00,5.430837e-02
1.396875e+00,2.518255e-01,7.047713e-01
1.695004e+00,6.697006e-01,3.216998e-01
5.262139e-01,9.815571e-01,6.027459e-01
3.797882e-01,1.232714e+00,6.284717e-01
1.848529e+00,1.790371e+00,3.203985e-02
6.542243e-01,1.206819e+00,4.548052e-01
9.925069e-01,2.249983e+00,1.079294e-01
1.433643e+00,2.304987e+00,3.664804e-02
1.204281e+00,2.480830e-02,9.693844e-01
7.638279e-01,1.511226e+00,3.202557e-01
1.784132e+00,2.191281e-02,9.627797e-01
1.725737e+00,2.792120e+00,8.443689e-03
1.043677e+00,2.813100e+00,5.082866e-02
1.061415e+00,7.694648e-01,4.452010e-01
1.522294e+00,2.179424e+00,3.928240e-02
2.597077e-01,2.965515e+00,4.646302e-01
1.728403e+00,7.295732e-01,2.803390e-01
8.492307e-01,2.820416e+00,8.298570e-02
8.936518e-01,6.915568e-01,5.410499e-01
3.270365e-01,6.669581e-01,8.043781e-01
1.599679e+00,7.595863e-01,3.014851e-01
1.530284e+00,1.019487e+00,2.091735e-01
7.168842e-01,8.049112e-02,9.449117e-01
4.977544e-01,1.396093e+00,4.973264e-01
8.391536e-01,3.552030e-02,9.730030e-01
1.030851e+00,2.196355e+00,1.030487e-01
1.339651e+00,2.584142e+00,3.260676e-02
1.151097e+00,2.014010e+00,1.003967e-01
1.421003e+00,1.926811e+00,6.384935e-02
3.120306e-01,2.937702e+00,3.973382e-01
1.027262e+00,1.076601e+00,3.308910e-01
6.748022e-01,9.474587e-01,5.253807e-01
3.463864e-01,2.020996e+00,4.929601e-01
2.699945e-01,1.477539e-01,9.662147e-01
4.990254e-01,2.247769e+00,3.292591e-01
4.741382e-01,1.058194e-01,9.445320e-01
1.618306e+00,2.717045e+00,1.511513e-02
1.649596e-01,1.651423e+00,7.564260e-01
5.139276e-01,2.270519e-01,8.886254e-01
1.408144e+00,7.093442e-01,3.670593e-01
8.402793e-01,1.851226e+00,2.165441e-01
7.570141e-01,1.755923e-01,8.775054e-01
9.904815e-01,3.580004e-01,6.982451e-01
1.667806e+00,1.398510e+00,1.023252e-01
1.547366e+00,2.500307e+00,2.079983e-02
1.568702e+00,4.100853e-01,5.208733e-01
4.212088e-01,2.631142e+00,3.306379e-01
5.023408e-01,1.854348e+00,3.947617e-01
1.107355e+00,8.795718e-01,3.789252e-01
4.587404e-01,9.301620e-01,6.575712e-01
6.159834e-01,9.247013e-01,5.649312e-01
7.981350e-01,6.709857e-01,5.860444e-01
6.536454e-01,8.150759e-01,5.893537e-01
3.398869e-01,5.331149e-01,8.283591e-01
8.928327e-01,1.274083e+00,3.177141e-01
1.045657e+00,2.236615e+00,1.016610e-01
7.746450e-01,2.294171e+00,1.644807e-01
7.636712e-01,7.452121e-01,5.634062e-01
1.366372e+00,2.919735e+00,1.934131e-02
1.492280e+00,2.528817e+00,2.003291e-02
1.058406e+00,2.577803e+00,6.257529e-02
8.662684e-01,1.835739e+00,2.022356e-01
8.375743e-01,4.905451e-01,6.631364e-01
2.838066e-01,1.784411e+00,6.067003e-01
2.192372e-01,2.675990e+00,5.568245e-01
1.328088e-01,2.300661e+00,7.353261e-01
1.942469e+00,2.691912e+00,3.060806e-03
7.503310e-01,1.404236e+00,3.481203e-01
2.357694e-01,1.437369e+00,7.144232e-01
5.914375e-01,1.873354e+00,3.273035e-01
1.618988e+00,1.053686e+00,1.873737e-01
1.540097e+00,7.844166e-01,2.979477e-01
1.182113e+00,1.297193e+00,2.146526e-01
3.302590e-01,1.372525e+00,6.408397e-01
1.900893e-01,1.920295e+00,6.978688e-01
1.453327e+00,9.557365e-01,2.461753e-01
3.301352e-01,1.268416e+00,6.597465e-01
1.824659e+00,2.137584e+00,2.295402e-02
4.969125e-01,2.763568e+00,2.517270e-01
1.372033e+00,1.101882e+00,2.204555e-01
1.886999e+00,1.738926e+00,3.808544e-02
1.029741e+00,5.187625e-01,5.885015e-01
1.683295e+00,1.263541e+00,1.175854e-01
7.864997e-01,1.152677e-01,9.158372e-01
7.391464e-01,2.982331e+00,1.096436e-01
2.107283e-01,2.410807e+00,6.034414e-01
7.079334e-01,1.460607e+00,3.563087e-01
1.817619e+00,2.073928e+00,2.402580e-02
1.888350e+00,4.069097e-01,4.655800e-01
8.374797e-01,1.424131e+00,3.035895e-01
1.232295e+00,2.241329e+00,6.530049e-02
1.590508e+00,2.070302e+00,3.804559e-02
1.188225e+00,2.432133e+00,5.747439e-02
3.905306e-01,2.764804e-01,8.952022e-01
1.527219e+00,2.892501e+00,1.253350e-02
5.121671e-01,1.135702e-01,9.452163e-01
1.107708e-01,1.380357e-01,9.836951e-01
7.116646e-01,9.579605e-01,5.082714e-01
5.031903e-01,1.920189e+00,3.772473e-01
1.703053e+00,1.019030e+00,1.741338e-01
1.598341e+00,1.892970e+00,4.773608e-02
1.355193e+00,2.728555e+00,2.141975e-02
2.471388e-01,2.627756e+00,5.207116e-01
1.804014e+00,6.078283e-01,3.336637e-01
1.057260e+00,1.599100e+00,1.768369e-01
1.438217e+00,2.529940e+00,2.589043e-02
1.480551e+00,1.280348e+00,1.502367e-01
6.376949e-01,1.674192e+00,3.467964e-01
1.799653e+00,2.607339e+00,1.015434e-02
1.063072e-01,1.263852e+00,8.742465e-01
1.278609e+00,2.458625e+00,4.320540e-02
1.467308e+00,2.541680e+00,1.862300e-02
1.149666e+00,6.653644e-01,4.671410e-01
1.531442e+00,1.047892e+00,1.986766e-01
6.060547e-01,1.932298e-01,8.889140e-01
1.359035e+00,1.322380e+00,1.666127e-01
1.954484e+00,6.369402e-02,8.788560e-01
1.505313e+00,4.459843e-01,5.161676e-01
4.260842e-01,2.356999e+00,3.666547e-01
1.745703e+00,6.633926e-01,3.138038e-01
1.659300e+00,2.280107e+00,2.207254e-02
1.708957e+00,2.865177e+00,6.176857e-03
1.880148e+00,1.836960e+00,3.273585e-02
9.248635e-01,2.573434e-01,7.905340e-01
1.627507e-01,3.016897e-02,9.968727e-01
4.055653e-01,2.818031e+00,3.206964e-01
1.581024e+00,8.616707e-01,2.591748e-01
7.261126e-01,1.578748e+00,3.203836e-01
6.069360e-01,7.489137e-01,6.353071e-01
1.534022e+00,1.275177e+00,1.429193e-01
2.005138e-01,3.957379e-01,9.201431e-01
1.575374e+00,2.760656e+00,1.202848e-02
9.818653e-01,1.227756e+00,2.984221e-01
1.887235e+00,1.881409e-01,7.018098e-01
3.744375e-01,2.118129e+00,4.500464e-01
7.835734e-01,2.800692e+00,1.134304e-01
5.482862e-01,1.106665e+00,5.475042e-01
2.876942e-01,2.362465e+00,5.056832e-01
1.404808e+00,2.449906e+00,3.822321e-02
1.898834e+00,1.869182e+00,2.925874e-02
6.078229e-01,1.555326e+00,3.829570e-01
8.264657e-01,2.138412e+00,1.701365e-01
1.167504e+00,1.924320e+00,1.034219e-01
2.684168e-01,9.837886e-01,7.630247e-01
1.962154e+00,1.473741e-01,7.498529e-01
7.056369e-01,1.305479e+00,3.980529e-01
1.996117e+00,1.575862e+00,4.750775e-02
8.880441e-01,2.583623e+00,1.043331e-01
9.975166e-01,5.067826e-02,9.484401e-01
1.104237e+00,1.865634e+00,1.252924e-01
1.841544e+00,2.627863e+00,8.779649e-03
1.567778e+00,1.362695e+00,1.171561e-01
1.059997e+00,1.783668e+00,1.587450e-01
1.864986e+00,1.360362e+00,7.739435e-02
7.525623e-01,6.876534e-02,9.529842e-01
1.530116e+00,1.572624e+00,8.983227e-02
6.752289e-01,2.158981e-01,8.602214e-01
5.379702e-01,2.106658e+00,3.236261e-01
8.279560e-01,2.113186e+00,1.713972e-01
1.766677e+00,1.824059e+00,3.810545e-02
1.561180e+00,2.189077e+00,3.300360e-02
9.587094e-01,2.486435e+00,9.370968e-02
1.858743e+00,1.364134e+00,8.625467e-02
1.823393e+00,2.597091e+00,7.552526e-03
1.014614e+00,1.851981e+00,1.592913e-01
9.632933e-01,5.575605e-01,5.880762e-01
1.817548e+00,1.941544e+00,3.092299e-02
8.500083e-01,6.662682e-01,5.697794e-01
1.540602e+00,2.816473e+00,1.385825e-02
1.227979e+00,2.658107e+00,4.025314e-02
4.417699e-01,2.919992e+00,2.686333e-01
6.851087e-01,3.375146e-01,7.940732e-01
1.763986e+00,1.949776e+00,3.037384e-02
9.727131e-01,1.509779e+00,2.333705e-01
1.984836e+00,2.163274e+00,1.659619e-02
1.726423e+00,9.807488e-01,1.836606e-01
8.597149e-01,1.532107e+00,2.689943e-01
1.257800e+00,1.859003e+00,9.073723e-02
2.715391e-01,2.661027e-01,9.301499e-01
1.994096e-01,2.922345e+00,5.590254e-01
9.117807e-01,1.032673e-01,9.111254e-01
1.858393e+00,8.486996e-02,8.539636e-01
8.993075e-01,3.611562e-01,7.233504e-01
5.752808e-01,2.355678e+00,2.591583e-01
1.761508e+00,4.507974e-01,4.598467e-01
1.685144e+00,2.351845e-01,6.745826e-01
8.802438e-01,1.890020e+00,1.911207e-01
1.182430e+00,6.459110e-01,4.643633e-01
4.078469e-01,1.634201e+00,5.163977e-01
1.791391e+00,1.362696e+00,8.555240e-02
1.997164e+00,2.338247e+00,7.011847e-03
1.283633e+00,1.146572e+00,2.205943e-01
7.866716e-01,2.465803e+00,1.451365e-01
1.503590e+00,2.350335e+00,2.524491e-02
8.788876e-01,9.597769e-01,4.332793e-01
1.808724e+00,2.364427e+00,1.510709e-02
1.588797e+00,1.234175e+00,1.421841e-01
8.868057e-01,4.443838e-01,6.762484e-01
1.639744e+00,4.117964e-01,5.079248e-01
1.793880e+00,2.520155e+00,1.615886e-02
1.997700e+00,3.828033e-01,4.630375e-01
1.507009e+00,1.418434e+00,1.140313e-01
6.504691e-01,2.229339e+00,2.315889e-01
6.279305e-01,5.417409e-01,7.086916e-01
3.106569e-01,1.385888e+00,6.436756e-01
5.737121e-01,8.482129e-02,9.527045e-01
9.789417e-01,6.307798e-01,5.376942e-01
1.840052e+00,1.928262e+00,2.789376e-02
1.174863e+00,1.921276e+00,1.048405e-01
2.751598e-01,2.039673e+00,5.650083e-01
1.217130e+00,1.259369e+00,2.163557e-01
2.343790e-01,2.893457e+00,5.105170e-01
1.691472e+00,1.160555e+00,1.453849e-01
1.942254e-01,1.123441e+00,8.051144e-01
6.439490e-01,2.410408e+00,2.106111e-01
1.258060e+00,2.160949e+00,6.565380e-02
1.713564e+00,1.446134e+00,7.895789e-02
1.267379e+00,2.381015e+00,5.053363e-02
4.520048e-01,2.617599e+00,3.024060e-01
1.503435e+00,1.667708e+00,8.093075e-02
5.471111e-01,5.963804e-01,7.191903e-01
9.604100e-01,9.529143e-01,4.053501e-01
1.540187e-01,7.954469e-01,8.834779e-01
