lambda,t,N
7.029459e-01,5.642599e-01,6.725733e+05
5.977055e-02,5.126357e+00,7.360883e+05
7.044592e-01,7.250946e+00,6.048197e+03
4.802354e-01,5.828370e+00,6.087153e+04
7.624917e-01,1.239379e+00,3.886733e+05
2.447251e-01,1.195570e+00,7.463310e+05
1.568362e-01,3.162162e+00,6.089973e+05
1.075320e-01,3.162502e+00,7.117204e+05
1.242076e-01,6.372911e+00,4.531356e+05
6.282285e-01,9.075399e-01,5.654449e+05
4.811182e-01,3.505995e+00,1.851113e+05
6.963960e-01,1.420471e+00,3.718703e+05
3.352346e-01,9.717004e+00,3.848544e+04
6.041356e-01,4.709187e+00,5.813499e+04
3.094990e-01,9.389392e+00,5.469365e+04
2.864675e-02,4.832626e+00,8.707163e+05
3.806694e-01,4.060435e+00,2.131662e+05
1.219129e-01,2.436436e+00,7.430196e+05
5.273199e-01,2.985970e+00,2.070983e+05
5.152470e-01,2.562795e+00,2.670091e+05
6.869917e-01,3.587657e+00,8.503513e+04
3.939703e-01,7.399366e+00,5.419697e+04
7.137882e-01,6.156514e+00,1.234570e+04
4.297645e-01,3.554063e+00,2.170972e+05
1.834920e-01,2.605158e+00,6.200063e+05
6.872255e-01,6.457080e+00,1.182582e+04
8.859369e-01,3.892487e-01,7.083267e+05
7.870510e-01,2.752351e+00,1.146077e+05
4.906490e-01,5.098999e-01,7.786592e+05
6.354547e-01,4.969462e+00,4.251629e+04
5.660161e-01,1.472753e+00,4.344816e+05
1.995674e-01,3.727908e+00,4.752240e+05
5.541883e-01,9.342117e+00,5.643267e+03
5.686526e-01,5.542573e+00,4.277513e+04
6.123376e-01,3.397174e+00,1.249030e+05
1.196065e-02,1.636165e+00,9.806206e+05
8.789969e-02,7.365855e-01,9.373058e+05
6.143506e-01,9.596593e+00,2.751326e+03
4.647147e-01,8.497000e+00,1.928011e+04
8.368080e-01,7.147993e+00,2.525042e+03
6.446679e-01,6.160690e-01,6.722265e+05
6.004830e-01,6.062849e+00,2.623562e+04
4.500472e-01,6.056060e+00,6.551260e+04
7.905849e-01,8.654521e+00,1.067822e+03
1.694669e-01,2.221535e-01,9.630522e+05
6.820776e-02,1.074595e+00,9.293259e+05
4.628945e-01,9.688431e+00,1.128003e+04
7.078556e-01,9.354074e-01,5.157499e+05
9.125806e-01,2.914873e+00,6.994426e+04
3.178308e-01,8.856155e+00,5.991918e+04
3.590439e-01,1.268035e+00,6.342702e+05
6.678692e-01,2.031422e+00,2.575030e+05
3.551311e-01,3.912666e+00,2.491975e+05
5.801615e-01,9.835745e+00,3.324882e+03
8.110264e-01,2.710793e+00,1.109668e+05
5.955267e-01,6.869022e+00,1.672775e+04
6.893379e-01,4.817956e+00,3.610949e+04
3.634856e-01,8.258739e+00,4.969094e+04
3.942670e-01,5.207281e-02,9.796787e+05
8.075632e-01,1.812357e+00,2.314034e+05
9.662952e-01,2.334265e+00,1.048118e+05
6.380510e-01,3.643976e+00,9.777928e+04
7.824546e-01,6.842451e-01,5.854405e+05
1.585858e-01,6.612649e+00,3.504028e+05
9.474665e-01,3.315801e+00,4.321314e+04
7.745910e-01,8.998907e+00,9.392098e+02
4.682094e-01,9.013970e+00,1.469240e+04
2.519749e-01,3.546477e+00,4.091706e+05
4.901444e-01,6.156534e+00,4.891892e+04
1.682158e-01,7.907929e+00,2.644141e+05
8.182147e-02,6.181503e+00,6.030352e+05
6.744554e-01,3.151338e+00,1.193808e+05
5.482425e-01,3.870003e+00,1.198278e+05
2.327754e-01,8.895607e+00,1.261002e+05
3.988765e-01,9.108398e+00,2.643343e+04
5.208855e-01,7.901679e+00,1.631175e+04
3.283032e-01,3.272628e+00,3.414978e+05
8.413356e-01,3.754984e+00,4.245961e+04
8.244504e-01,1.522908e+00,2.849155e+05
1.080112e-01,7.341337e+00,4.525095e+05
5.176996e-01,9.882155e+00,6.000046e+03
8.202380e-01,5.582383e-02,9.552437e+05
4.873977e-01,7.215263e+00,2.969719e+04
7.565037e-01,8.937468e+00,1.157806e+03
4.900565e-01,2.606542e+00,2.787744e+05
4.244242e-01,8.425372e+00,2.798934e+04
9.444014e-01,7.777339e+00,6.458591e+02
1.694931e-01,4.822774e-02,9.918590e+05
7.150701e-01,7.879240e+00,3.573503e+03
3.986785e-01,9.355185e+00,2.399976e+04
8.002793e-01,7.952634e+00,1.721898e+03
6.407865e-01,5.360306e+00,3.223148e+04
3.460970e-01,2.293297e+00,4.521672e+05
7.435154e-01,6.853575e+00,6.122782e+03
7.180008e-01,8.970384e+00,1.595221e+03
4.387265e-01,7.544466e-01,7.182083e+05
6.023847e-01,2.459882e+00,2.272293e+05
8.129030e-01,5.306847e+00,1.338057e+04
9.425963e-01,8.392795e+00,3.666814e+02
9.152109e-01,3.579707e-01,7.206378e+05
7.109346e-01,7.892951e-01,5.705598e+05
2.180326e-01,4.203443e+00,3.999214e+05
5.149010e-01,4.007657e+00,1.270028e+05
6.111265e-01,8.899264e+00,4.345666e+03
4.940019e-02,4.185383e+00,8.132158e+05
4.582597e-01,9.480081e-01,6.476312e+05
9.373636e-01,1.523129e+00,2.398539e+05
2.593945e-01,9.682252e+00,8.114461e+04
7.376075e-01,9.858709e+00,6.948199e+02
3.542023e-02,9.366481e+00,7.176574e+05
4.553625e-02,9.378262e+00,6.524303e+05
2.929382e-01,9.456043e+00,6.265975e+04
4.290217e-02,9.302027e+00,6.709389e+05
4.577090e-01,2.222881e+00,3.615219e+05
3.753947e-01,6.186331e+00,9.804629e+04
9.391488e-01,3.110649e+00,5.386025e+04
4.066599e-01,6.707132e+00,6.538113e+04
1.493972e-01,8.999025e+00,2.606885e+05
6.681389e-01,1.985835e+00,2.653214e+05
3.617060e-01,9.726913e+00,2.965031e+04
1.522722e-01,6.565708e+00,3.679624e+05
3.494397e-02,9.574667e+00,7.156408e+05
4.299904e-01,6.562869e+00,5.948858e+04
9.912286e-01,5.313675e+00,5.158720e+03
1.080972e-01,2.359745e+00,7.748531e+05
1.108544e-01,3.529911e+00,6.761731e+05
3.038039e-01,3.486531e+00,3.467255e+05
8.466784e-01,7.644058e+00,1.546039e+03
4.139597e-01,6.329296e+00,7.279752e+04
1.769369e-01,9.353540e+00,1.910947e+05
7.848469e-01,5.510398e+00,1.323595e+04
1.993727e-01,1.528166e+00,7.373632e+05
9.914777e-01,6.860349e+00,1.111680e+03
5.685433e-01,8.101576e-01,6.308989e+05
6.594641e-01,6.848326e+00,1.093021e+04
7.793331e-01,2.404967e+00,1.534669e+05
3.736468e-01,3.254000e+00,2.964589e+05
8.399327e-01,5.043940e+00,1.445709e+04
5.361133e-01,1.684520e+00,4.053138e+05
4.454374e-01,6.896999e+00,4.631999e+04
4.279074e-01,2.850925e+00,2.952502e+05
4.430165e-01,5.535411e+00,8.609720e+04
7.817382e-01,8.129382e+00,1.737951e+03
4.872440e-01,5.548105e+00,6.698537e+04
4.455692e-01,7.028801e+00,4.363841e+04
7.036324e-01,5.078662e+00,2.805717e+04
4.217607e-01,7.742220e+00,3.818302e+04
9.128162e-01,5.483371e+00,6.702265e+03
7.877702e-01,9.409595e+00,6.036004e+02
4.645642e-01,9.830678e+00,1.038928e+04
7.953946e-01,8.850784e+00,8.762443e+02
5.447910e-01,1.417847e+00,4.618892e+05
9.073682e-01,2.191132e+00,1.369467e+05
4.408038e-01,2.485801e+00,3.342885e+05
6.261455e-01,4.165596e+00,7.366194e+04
7.932006e-01,5.150461e+00,1.681727e+04
3.579688e-01,3.987045e+00,2.399708e+05
1.640406e-01,7.513868e+00,2.915395e+05
3.910683e-01,7.322021e+00,5.707380e+04
2.337048e-01,4.933175e+00,3.157177e+05
2.885793e-01,5.521822e+00,2.032165e+05
2.734785e-01,7.102846e+00,1.433486e+05
1.568242e-01,9.043430e+00,2.421425e+05
1.801104e-01,6.006075e+00,3.389996e+05
2.725389e-01,5.314106e+00,2.349693e+05
6.917873e-01,7.113122e+00,7.293534e+03
2.739145e-01,2.162958e+00,5.529622e+05
2.758202e-01,2.487017e+00,5.036018e+05
2.818116e-01,4.485065e+00,2.825376e+05
6.498633e-01,7.296083e+00,8.725926e+03
5.949220e-01,7.066565e+00,1.493490e+04
5.946193e-02,9.238637e+00,5.773266e+05
9.261628e-01,5.136317e+00,8.590776e+03
3.324025e-01,8.854241e+00,5.269832e+04
4.095282e-01,7.863073e+00,3.994907e+04
5.075621e-01,7.757217e+00,1.950139e+04
9.787356e-01,3.963286e+00,2.067130e+04
8.413319e-01,1.751788e-01,8.629629e+05
6.335094e-01,3.858056e+00,8.680296e+04
5.977894e-01,6.893352e+00,1.623196e+04
4.020687e-01,1.829795e+00,4.791684e+05
6.389573e-01,7.732554e-01,6.101337e+05
1.757385e-01,3.424801e+00,5.477867e+05
3.630339e-01,8.268857e+00,4.969380e+04
6.876676e-01,9.115018e+00,1.895823e+03
1.169221e-01,1.418566e+00,8.471635e+05
4.138591e-01,1.708666e+00,4.930488e+05
2.817446e-01,7.538324e+00,1.195666e+05
5.318468e-01,6.760551e+00,2.744483e+04
4.230758e-02,3.682017e+00,8.557498e+05
2.807252e-01,4.699263e+00,2.673486e+05
9.353821e-01,4.381701e+00,1.659648e+04
9.784522e-01,9.042919e+00,1.436596e+02
8.106707e-01,2.016942e-01,8.491600e+05
1.218948e-01,1.569858e+00,8.258373e+05
2.841720e-01,1.443879e+00,6.634446e+05
1.961390e-01,7.261345e-01,8.672541e+05
8.949630e-01,7.908433e+00,8.436652e+02
3.143104e-01,6.873365e+00,1.152825e+05
8.281325e-01,5.508800e+00,1.044098e+04
9.829981e-01,3.909602e+00,2.142639e+04
2.788887e-01,7.178887e+00,1.350500e+05
4.916354e-01,3.394171e+00,1.884930e+05
9.355856e-01,5.806105e+00,4.373863e+03
7.654965e-01,7.159128e+00,4.168131e+03
8.608609e-01,8.333321e+00,7.663819e+02
9.279923e-01,3.471754e-01,7.245706e+05
4.551007e-01,5.136167e+00,9.657133e+04
6.480880e-02,9.936309e+00,5.252083e+05
6.612566e-01,4.699556e+00,4.470757e+04
3.634685e-02,3.282127e+00,8.875459e+05
5.572473e-01,6.701294e+00,2.389041e+04
4.819418e-01,4.063263e-01,8.221556e+05
5.572481e-01,5.270893e+00,5.301422e+04
6.972981e-01,1.111480e+00,4.606888e+05
6.308351e-02,8.783777e-01,9.460961e+05
5.736116e-01,2.512033e+00,2.367072e+05
2.229476e-01,5.190386e+00,3.143702e+05
1.942325e-01,9.356784e+00,1.624489e+05
8.740281e-01,7.130642e+00,1.964766e+03
6.057699e-01,5.092306e+00,4.574077e+04
8.352098e-01,1.039039e+00,4.198678e+05
2.977181e-01,7.485221e+00,1.076914e+05
7.708073e-01,7.459401e+00,3.183543e+03
3.846948e-01,6.951314e+00,6.896649e+04
8.240405e-01,7.824459e-01,5.247848e+05
4.028254e-01,9.506929e+00,2.171760e+04
7.043398e-01,7.909726e-01,5.728603e+05
9.702022e-01,4.395108e+00,1.406390e+04
8.953073e-01,6.169458e+00,3.991611e+03
8.694738e-01,5.449776e+00,8.752310e+03
3.517993e-01,3.977927e+00,2.467370e+05
2.870222e-01,1.503063e+00,6.495909e+05
7.582307e-01,6.095020e+00,9.838705e+03
2.260584e-01,5.802993e+00,2.693307e+05
4.464996e-01,8.989157e+00,1.806724e+04
6.642392e-01,7.442558e+00,7.128614e+03
6.605016e-02,4.635894e+00,7.362382e+05
5.913231e-01,6.524042e+00,2.111404e+04
4.084460e-01,7.722107e+00,4.267834e+04
4.627767e-01,2.641778e+00,2.944773e+05
9.951114e-02,9.899455e+00,3.733996e+05
7.175538e-02,8.189244e+00,5.556468e+05
9.891706e-01,6.345975e-01,5.338048e+05
5.411261e-01,9.418373e+00,6.117954e+03
4.051901e-01,9.768792e+00,1.909712e+04
5.171121e-01,3.145805e+00,1.965706e+05
4.859733e-01,3.514934e+00,1.811981e+05
4.278132e-01,5.233542e-01,7.993968e+05
9.008917e-01,9.079706e+00,2.802492e+02
1.131266e-01,8.524200e+00,3.812447e+05
2.712457e-01,1.749711e+00,6.221329e+05
7.977698e-01,2.091278e+00,1.885564e+05
1.179475e-01,4.108704e+00,6.159366e+05
3.607450e-01,9.857749e-01,7.007435e+05
2.031007e-02,2.083179e+00,9.585730e+05
8.055471e-02,3.700574e+00,7.422281e+05
7.453107e-01,2.751422e-01,8.145932e+05
9.013042e-01,7.063813e+00,1.717914e+03
1.198710e-01,6.106831e+00,4.809309e+05
9.053959e-01,6.381926e-01,5.611220e+05
8.739920e-01,4.661629e+00,1.700537e+04
7.681137e-01,9.541039e+00,6.564899e+02
4.790134e-01,4.018029e+00,1.459210e+05
3.998341e-01,3.711356e+00,2.267455e+05
2.328933e-01,3.974492e-01,9.115915e+05
1.486233e-01,4.472364e+00,5.144291e+05
2.820698e-01,1.164103e+00,7.201051e+05
7.883630e-02,9.925415e+00,4.572692e+05
8.274633e-01,5.100384e-01,6.557091e+05
3.647700e-01,8.324817e-01,7.381086e+05
9.216494e-01,8.737481e+00,3.181798e+02
2.794673e-01,8.988444e+00,8.110778e+04
6.741132e-01,9.246299e+00,1.963451e+03
3.476335e-01,8.020328e+00,6.153588e+04
8.236325e-01,4.669922e+00,2.135863e+04
7.165897e-02,6.666808e+00,6.201856e+05
3.221151e-02,8.991800e+00,7.485334e+05
3.771910e-01,4.932973e+00,1.555678e+05
1.393826e-01,8.727062e+00,2.962946e+05
3.756300e-01,1.347930e+00,6.027076e+05
9.642940e-01,1.903156e+00,1.595813e+05
3.198523e-02,2.437952e+00,9.249844e+05
9.076971e-01,1.212900e+00,3.325565e+05
9.104806e-01,5.105515e-01,6.282311e+05
7.378766e-02,3.233889e+00,7.877133e+05
7.424941e-02,3.934794e+00,7.466520e+05
7.264264e-01,1.682200e+00,2.946420e+05
4.074712e-01,7.453266e+00,4.797902e+04
4.466658e-01,9.464527e+00,1.458910e+04
7.335325e-01,7.722791e-01,5.675129e+05
9.242839e-01,3.150992e+00,5.434456e+04
3.201988e-01,8.161947e+00,7.328160e+04
5.179332e-01,5.858499e+00,4.810779e+04
6.167356e-01,9.702341e+00,2.519289e+03
7.173334e-01,2.425293e+00,1.755655e+05
9.063359e-01,4.760284e+00,1.337435e+04
8.540274e-01,4.279172e+00,2.587365e+04
8.961173e-01,4.655366e+00,1.542518e+04
2.962692e-01,1.914058e+00,5.671813e+05
2.598055e-01,9.368264e+00,8.769180e+04
3.817095e-01,1.086456e+00,6.605315e+05
9.209193e-01,5.797424e+00,4.800865e+03
4.480570e-02,6.768887e+00,7.383888e+05
1.472081e-01,4.379670e+00,5.248079e+05
4.405771e-01,7.901587e+00,3.076868e+04
4.862050e-01,7.849515e-01,6.827358e+05
6.769018e-01,4.185118e-01,7.533003e+05
2.612438e-01,9.872182e+00,7.584626e+04
6.153396e-01,4.192658e+00,7.578095e+04
9.659816e-01,5.229687e+00,6.397925e+03
5.917882e-01,9.138842e+00,4.479434e+03
6.155489e-01,6.943861e+00,1.392199e+04
4.836671e-01,7.548371e+00,2.596778e+04
1.817410e-02,3.444711e+00,9.393149e+05
1.972093e-01,4.154898e+00,4.407028e+05
7.866781e-01,8.213950e+00,1.562084e+03
5.241704e-01,5.335986e+00,6.099483e+04
1.988710e-02,4.409123e+00,9.160497e+05
1.815410e-02,6.141795e+00,8.944925e+05
9.245018e-01,2.379181e+00,1.108523e+05
7.973118e-01,7.449962e+00,2.632180e+03
5.820978e-01,6.994925e+00,1.704787e+04
9.056450e-01,3.586847e+00,3.883590e+04
5.865109e-01,4.867511e+00,5.756458e+04
8.508601e-01,8.835257e-01,4.715374e+05
9.630307e-01,3.067200e+00,5.214077e+04
9.090890e-01,4.510607e+00,1.656368e+04
2.453879e-01,6.853853e+00,1.860291e+05
2.562947e-01,2.790040e+00,4.891567e+05
9.192155e-01,4.368172e+00,1.803770e+04
3.258380e-01,5.361839e+00,1.742802e+05
7.622045e-01,2.125682e+00,1.978583e+05
5.298712e-01,4.400455e+00,9.713298e+04
6.081081e-01,8.251863e+00,6.617585e+03
9.372393e-01,3.911444e+00,2.557964e+04
1.399740e-01,9.617816e+00,2.602157e+05
1.519465e-02,3.508693e+00,9.480829e+05
3.588365e-01,9.121032e+00,3.789413e+04
1.630185e-02,2.532247e+00,9.595601e+05
8.702517e-01,3.775913e+00,3.740336e+04
8.642316e-02,3.140132e+00,7.623267e+05
5.638965e-01,7.951020e+00,1.129323e+04
3.268870e-01,9.895717e+00,3.936881e+04
1.800788e-01,4.585069e+00,4.379398e+05
5.440641e-01,6.541182e+00,2.847233e+04
5.553399e-01,8.101450e+00,1.111946e+04
4.038389e-01,1.314247e+00,5.881671e+05
4.283616e-01,5.958309e+00,7.790141e+04
8.241705e-01,8.700026e+00,7.690880e+02
6.023031e-01,3.281321e+00,1.385742e+05
3.629270e-01,9.657194e+00,3.005109e+04
3.011328e-01,6.604329e-01,8.196499e+05
7.668689e-01,9.974261e+00,4.765439e+02
1.763382e-01,5.683451e+00,3.670674e+05
4.574239e-01,1.352715e+00,5.386098e+05
9.497220e-01,4.334763e+00,1.629627e+04
5.060976e-01,4.501048e+00,1.024921e+05
8.352792e-01,2.239723e+00,1.540013e+05
9.667361e-02,7.829364e+00,4.691218e+05
7.508080e-01,2.989207e+00,1.059996e+05
9.868693e-01,6.917123e+00,1.084869e+03
2.676163e-02,8.556845e+00,7.953324e+05
8.181483e-01,1.759462e+00,2.370460e+05
8.061112e-02,4.011916e+00,7.236807e+05
2.482750e-01,9.430273e+00,9.620241e+04
2.270919e-01,4.435879e+00,3.651846e+05
1.450252e-01,4.396754e+00,5.285381e+05
5.032975e-01,6.064612e+00,4.724992e+04
9.543927e-01,7.238542e-01,5.011543e+05
1.779828e-01,6.897081e+00,2.930061e+05
1.134550e-01,2.873336e+00,7.218093e+05
7.250554e-01,7.597518e+00,4.051687e+03
2.320687e-01,1.032442e+00,7.869447e+05
5.935171e-01,8.483367e+00,6.506047e+03
9.267873e-01,7.897558e+00,6.625885e+02
8.848457e-01,6.201722e+00,4.137900e+03
7.297567e-01,1.962045e+00,2.388748e+05
2.063749e-02,7.796062e+00,8.513847e+05
4.770931e-01,5.673718e+00,6.674394e+04
9.812510e-01,2.156616e+00,1.204908e+05
5.597682e-01,1.336092e+00,4.733587e+05
9.725250e-01,1.375848e+00,2.623575e+05
9.960759e-01,6.316947e-01,5.330096e+05
9.866130e-01,3.304989e+00,3.835983e+04
3.432367e-02,1.623493e+00,9.457999e+05
5.179521e-01,8.189796e-01,6.542981e+05
3.344667e-01,2.216585e+00,4.764588e+05
9.832074e-01,1.622146e+00,2.029275e+05
8.024274e-01,1.849000e+00,2.267997e+05
7.687934e-01,8.546276e+00,1.401348e+03
5.502293e-02,8.809968e+00,6.158510e+05
4.826103e-01,7.242602e+00,3.033799e+04
4.885134e-01,4.099011e+00,1.350079e+05
6.066626e-01,7.347107e+00,1.159461e+04
8.879337e-02,4.282851e+00,6.836640e+05
3.241115e-01,9.039656e-01,7.460329e+05
7.426807e-01,9.708128e+00,7.391279e+02
4.514123e-01,3.028282e+00,2.548694e+05
5.913104e-01,7.533026e+00,1.162780e+04
8.925171e-01,5.037796e-02,9.560327e+05
6.837683e-01,4.567559e+00,4.401821e+04
1.084663e-01,5.408903e+00,5.561686e+05
9.847318e-01,8.639167e+00,2.019962e+02
1.209126e-01,4.564368e+00,5.758606e+05
7.469015e-01,7.373284e+00,4.057791e+03
7.790965e-01,2.977944e+00,9.826319e+04
4.035632e-01,3.968081e+00,2.016199e+05
6.738185e-01,3.184016e+00,1.170155e+05
9.018631e-01,5.857061e-01,5.896497e+05
9.958422e-01,9.998139e+00,4.741515e+01
1.414496e-01,4.113681e+00,5.588477e+05
2.284806e-01,1.882154e+00,6.504859e+05
5.003712e-01,7.536506e+00,2.302786e+04
1.658323e-01,1.545878e+00,7.738660e+05
5.037041e-01,8.028179e+00,1.753026e+04
4.655404e-01,5.804432e+00,6.705799e+04
9.484486e-01,5.879595e+00,3.785816e+03
1.320187e-01,4.696325e+00,5.379429e+05
4.888640e-01,5.446657e-01,7.662342e+05
8.847443e-01,9.266470e+00,2.750777e+02
9.453893e-01,4.042182e+00,2.189635e+04
5.997966e-01,8.975620e+00,4.591510e+03
9.722229e-01,5.092455e+00,7.076321e+03
3.939719e-01,6.703506e+00,7.129043e+04
6.926741e-01,8.454826e+00,2.861413e+03
6.888222e-02,9.540999e+00,5.182979e+05
5.051646e-01,1.581727e+00,4.497639e+05
2.093333e-01,8.662202e+00,1.631171e+05
1.323365e-01,1.905551e+00,7.771095e+05
4.449670e-01,6.133040e-01,7.611689e+05
5.371025e-01,3.199682e-01,8.421007e+05
1.275829e-01,4.400127e+00,5.704209e+05
9.547552e-01,6.809693e+00,1.501052e+03
9.666972e-01,9.170657e+00,1.412120e+02
1.950409e-02,6.563197e+00,8.798453e+05
6.922335e-01,5.747986e+00,1.870531e+04
6.654701e-01,7.500098e+00,6.798243e+03
6.646835e-01,2.870449e+00,1.483857e+05
1.119334e-02,7.484899e+00,9.196326e+05
8.044036e-01,9.543955e+00,4.632741e+02
7.382072e-01,2.070920e+00,2.168025e+05
2.070288e-01,7.069953e+00,2.313823e+05
6.279904e-01,9.535095e+00,2.508806e+03
6.552217e-01,5.546458e+00,2.640612e+04
7.366088e-01,5.525964e+00,1.706930e+04
3.799305e-01,7.003578e+00,6.988719e+04
8.741166e-01,1.894222e+00,1.909449e+05
1.960081e-01,4.561421e+00,4.089856e+05
3.409153e-01,7.226871e+00,8.511513e+04
6.621050e-01,9.117842e+00,2.388790e+03
5.347109e-01,5.465901e+00,5.378951e+04
9.114245e-01,7.518017e+00,1.057228e+03
9.939985e-01,5.828489e+00,3.047270e+03
3.702209e-01,4.994952e+00,1.573574e+05
8.380285e-02,2.388796e+00,8.185769e+05
5.413652e-01,7.274497e+00,1.948403e+04
2.833888e-01,6.499673e+00,1.585104e+05
3.999529e-01,1.937489e+00,4.607477e+05
7.103011e-01,8.936699e+00,1.750687e+03
9.294795e-01,6.957884e+00,1.553553e+03
5.883660e-01,4.869531e-01,7.508821e+05
9.533546e-01,7.848267e+00,5.630281e+02
4.710830e-01,1.498110e+00,4.937459e+05
8.414955e-01,8.630632e+00,7.012554e+02
1.998754e-01,3.221351e+00,5.252564e+05
6.710053e-01,9.580960e+00,1.614265e+03
4.622399e-01,4.127294e+00,1.484066e+05
1.403871e-01,5.367406e+00,4.707094e+05
8.070281e-01,2.024011e+00,1.952580e+05
5.261260e-01,2.260664e+00,3.044056e+05
3.484464e-01,8.524401e+00,5.128809e+04
9.393944e-01,3.175643e+00,5.063148e+04
1.071718e-01,2.238094e+00,7.867376e+05
5.599121e-01,7.193693e+00,1.781284e+04
7.194941e-01,2.396345e+00,1.783235e+05
5.429145e-01,7.209933e+00,1.995297e+04
2.224407e-01,7.154699e+00,2.036207e+05
6.594680e-01,1.752250e+00,3.148835e+05
5.719895e-02,3.944248e+00,7.980318e+05
8.492494e-01,5.003367e+00,1.427698e+04
9.383454e-01,7.241329e+00,1.119505e+03
6.912401e-01,4.478981e-01,7.337366e+05
3.684181e-01,9.590345e+00,2.920963e+04
1.317089e-01,4.148086e+00,5.790653e+05
9.936952e-01,8.991349e+00,1.317426e+02
4.641314e-01,8.752813e+00,1.720671e+04
7.263018e-01,2.342711e+00,1.824070e+05
5.427825e-01,9.423942e+00,6.005073e+03
2.968581e-01,3.773825e+00,3.261850e+05
3.750217e-01,3.424626e+00,2.768419e+05
4.164849e-01,2.765333e+00,3.160927e+05
2.226322e-01,8.817764e+00,1.404198e+05
6.417617e-01,4.847014e+00,4.457294e+04
6.993269e-01,7.869045e+00,4.074385e+03
2.324242e-01,5.764925e+00,2.618698e+05
5.759648e-01,8.211255e-01,6.231679e+05
1.744830e-01,4.558614e+00,4.514003e+05
9.318968e-01,5.934307e+00,3.965349e+03
1.704791e-01,9.884829e+00,1.854153e+05
1.948645e-01,4.159863e+00,4.445870e+05
5.719250e-01,7.914905e+00,1.081597e+04
9.499186e-01,6.981897e-01,5.151880e+05
6.861629e-01,6.560781e+00,1.108941e+04
4.857705e-01,6.596639e+00,4.058110e+04
7.142035e-01,8.361543e+00,2.549538e+03
5.238569e-01,3.183390e+00,1.886918e+05
8.815722e-01,2.450832e+00,1.152577e+05
4.571979e-01,3.302710e-01,8.598484e+05
6.716140e-01,4.490959e-01,7.396197e+05
1.644270e-01,6.786164e+00,3.276436e+05
4.667308e-01,7.919449e+00,2.481639e+04
6.281318e-01,2.654748e+00,1.887123e+05
1.763346e-01,8.325821e+00,2.303558e+05
2.246856e-01,9.267106e+00,1.246575e+05
6.651695e-02,4.190748e+00,7.567247e+05
2.400655e-01,5.065728e+00,2.963819e+05
3.543137e-01,3.055293e+00,3.387367e+05
1.924132e-01,8.964637e-01,8.415655e+05
3.662632e-01,1.103517e+00,6.675255e+05
3.508334e-01,6.153268e+00,1.154669e+05
4.963383e-02,2.014845e+00,9.048334e+05
6.574584e-01,4.470763e+00,5.290058e+04
1.102306e-01,7.859343e+00,4.204877e+05
7.928715e-01,3.205850e+00,7.872243e+04
8.495864e-01,4.935392e+00,1.510027e+04
2.492158e-01,3.544424e+00,4.134054e+05
6.169795e-01,3.678583e+00,1.033524e+05
5.000049e-01,6.923952e+00,3.136667e+04
6.806470e-01,9.069845e+00,2.084216e+03
5.043761e-01,7.581689e+00,2.183976e+04
1.422774e-01,1.621786e+00,7.939431e+05
3.947505e-02,2.586397e+00,9.029409e+05
7.104756e-01,5.867302e+00,1.547429e+04
4.723001e-01,2.942164e+00,2.491789e+05
8.369769e-01,1.110638e+00,3.947202e+05
4.625001e-01,6.616377e+00,4.688420e+04
4.275061e-01,1.557377e+00,5.138683e+05
3.547798e-01,3.419526e+00,2.972509e+05
2.990420e-01,8.732663e+00,7.342923e+04
6.357631e-01,9.245978e+00,2.799675e+03
8.510882e-01,6.677962e+00,3.401514e+03
5.614929e-01,1.918111e+00,3.406139e+05
5.681789e-01,2.296195e+00,2.712677e+05
3.205330e-01,5.367395e+00,1.789897e+05
8.323867e-01,2.268570e+00,1.513247e+05
4.918174e-01,3.618690e+00,1.686830e+05
3.367151e-01,2.806880e+00,3.886334e+05
2.374407e-01,3.154699e+00,4.728136e+05
4.807587e-01,5.901716e+00,5.858356e+04
7.122247e-01,2.841281e+00,1.321747e+05
7.732580e-01,5.141473e+00,1.876645e+04
3.266369e-01,3.426976e-01,8.941000e+05
3.062115e-01,1.862291e+00,5.653814e+05
1.932200e-01,3.197069e+00,5.391628e+05
2.541386e-01,7.917932e+00,1.336873e+05
5.453992e-02,2.777777e+00,8.594181e+05
1.619999e-01,7.397570e-01,8.870618e+05
8.174293e-01,2.119851e+00,1.767838e+05
3.575311e-01,3.434435e+00,2.929020e+05
6.692538e-01,7.643765e+00,6.002264e+03
3.941281e-01,8.580426e+00,3.398665e+04
6.270096e-01,2.769845e+00,1.760972e+05
9.134666e-01,4.333916e+00,1.908434e+04
6.797370e-01,9.715892e+00,1.354596e+03
7.566073e-02,3.273117e-01,9.755395e+05
8.028594e-01,9.179689e+00,6.298688e+02
5.861563e-02,9.835154e-01,9.439809e+05
9.980358e-01,6.191232e+00,2.072352e+03
3.786143e-01,9.875669e+00,2.377621e+04
4.545920e-01,7.712764e+00,3.001191e+04
