# ===== no_noise =====
# q1 q2 r F
4.173437e-05 7.379486e-06 6.794158e-01 5.612785e+04
5.913021e-04 2.877511e-04 3.318530e-01 -1.307610e+05
6.778868e-04 6.173100e-04 6.894639e-01 -7.066091e+04
1.757124e-05 9.812050e-04 7.894474e-02 1.979573e+05
5.125810e-04 6.321817e-04 1.831326e-01 1.668383e+05
2.272693e-04 2.605438e-04 8.571799e-01 3.350413e+05
6.455276e-04 6.343717e-04 2.349078e-01 2.568472e+05
1.751921e-04 5.404454e-04 8.386707e-01 1.855689e+05
6.912468e-04 7.800655e-04 2.864833e-01 -1.645372e+05
3.873486e-04 1.078737e-04 6.464531e-01 1.239655e+05
9.367933e-04 7.612669e-04 6.972091e-01 4.632960e+03
1.383834e-04 5.417253e-04 5.175282e-01 -8.625323e+04
3.417253e-04 9.630290e-04 3.122576e-01 5.741162e+04
1.143600e-04 3.425303e-04 2.205179e-01 1.595262e+05
9.247689e-04 6.329893e-04 4.285746e-02 2.945767e+06
8.774620e-04 9.320961e-04 3.109069e-01 -6.546667e+04
2.586837e-04 1.034072e-04 6.566312e-01 1.201764e+05
6.603241e-04 9.372913e-04 9.389218e-01 -9.641116e+04
8.174050e-04 6.881978e-04 8.724924e-01 4.155348e+04
5.556456e-04 6.876922e-05 7.684041e-01 -4.829138e+04
5.301209e-04 3.016626e-04 7.905629e-01 -3.296157e+04
2.426104e-04 7.084639e-04 6.683351e-01 1.269099e+05
9.400967e-05 6.828325e-05 2.676840e-01 -1.667818e+05
8.973185e-04 5.825883e-04 9.081231e-01 3.190920e+05
9.005176e-04 3.465372e-04 6.740250e-01 -2.872227e+05
6.334684e-04 6.212946e-04 5.648362e-01 -8.520097e+04
3.396908e-04 4.669629e-05 1.198796e-01 6.956821e+04
3.498604e-04 8.716653e-04 4.525850e-01 1.075243e+05
7.262297e-04 9.735155e-04 4.657547e-01 1.311184e+04
8.972131e-04 9.689090e-04 8.659180e-01 1.176509e+03
8.871993e-04 7.499022e-04 5.511817e-01 8.583207e+04
7.800957e-04 1.309562e-04 3.865965e-01 -3.108300e+04
6.423896e-04 7.585049e-04 9.770323e-01 2.290463e+05
8.505583e-05 2.556233e-05 1.196134e-01 1.365949e+05
1.624671e-04 2.310143e-05 4.283229e-01 1.408059e+05
8.986556e-04 3.242866e-04 5.160443e-02 8.281439e+05
6.068226e-04 4.891545e-04 7.425051e-01 -7.950125e+03
1.018785e-05 7.706370e-04 9.188958e-01 -4.832492e+04
1.023701e-04 6.836121e-04 2.872370e-01 -1.543885e+05
6.638383e-04 4.464568e-04 8.597583e-01 6.163111e+04
6.056522e-06 2.743530e-04 2.992960e-01 -8.645414e+04
1.616472e-04 9.971274e-04 9.116625e-01 1.073365e+05
5.491851e-04 4.267551e-04 7.564223e-01 -1.687377e+05
6.922033e-04 4.519356e-04 8.068577e-01 2.812771e+05
6.523093e-04 1.644602e-04 2.782649e-02 1.101129e+06
2.250450e-04 7.950147e-04 9.631823e-01 3.706587e+04
7.124670e-04 6.939885e-04 7.294043e-01 1.359325e+05
2.380118e-04 2.215488e-04 3.117036e-01 -8.705756e+04
3.260743e-04 8.329866e-05 8.311007e-01 1.376960e+05
7.467449e-04 6.808188e-04 2.887060e-01 -1.432013e+05
6.499833e-04 6.548567e-04 8.740263e-01 2.389619e+05
8.493742e-04 2.739863e-04 1.214546e-01 1.441069e+05
6.579553e-04 9.509127e-04 7.066491e-01 -8.482481e+04
5.687403e-04 1.519068e-04 5.452915e-01 -4.558949e+04
9.458109e-05 4.329025e-04 1.055691e-01 1.633540e+05
3.683481e-04 9.436723e-04 2.494749e-01 -4.395298e+04
2.659372e-04 4.203076e-04 2.228000e-02 1.903574e+06
2.447457e-04 6.388874e-04 4.740803e-01 -2.943755e+04
9.730375e-04 3.981968e-04 3.082526e-01 -1.529637e+05
3.937046e-04 2.749410e-04 6.023739e-01 2.959924e+05
8.921545e-04 9.839937e-04 3.042654e-01 -6.004141e+03
6.315075e-04 4.099247e-04 3.069199e-01 1.586884e+05
7.950165e-04 8.942051e-04 7.457613e-01 4.523944e+04
5.031345e-04 2.307247e-04 5.766141e-02 1.552629e+05
5.773270e-04 2.138916e-04 9.038660e-01 3.994644e+02
4.930252e-04 3.210295e-05 8.537412e-01 1.265071e+05
1.960477e-04 6.520152e-04 6.711266e-01 -2.777971e+04
7.227297e-04 3.691578e-04 5.972894e-01 1.989474e+05
2.814916e-04 8.644939e-04 8.933795e-01 1.673189e+05
2.529165e-05 4.737367e-04 1.934769e-01 1.509252e+05
6.458268e-04 9.682252e-04 8.817947e-02 6.489089e+05
1.779336e-04 1.863400e-04 2.471151e-01 -1.690938e+05
9.405181e-04 8.687545e-04 7.966325e-01 -8.728135e+04
9.539746e-04 7.768203e-04 4.432356e-02 3.422772e+06
9.149495e-04 7.711509e-04 5.869788e-01 1.063424e+05
3.707885e-04 8.449384e-04 9.954831e-01 -3.470229e+05
1.644116e-05 7.612630e-04 8.571391e-01 -1.153977e+03
9.283902e-04 6.265941e-04 5.262312e-01 4.435526e+04
4.287560e-04 1.321136e-04 7.300450e-02 5.083170e+04
9.666882e-04 3.349365e-05 8.330598e-01 2.084584e+05
9.636564e-04 9.209270e-04 6.029887e-01 8.989624e+04
8.531564e-04 6.170337e-04 1.237837e-01 5.199532e+05
2.951544e-04 7.967408e-04 1.029187e-01 1.647956e+05
3.857126e-04 4.820408e-04 9.105306e-01 1.530545e+05
8.512855e-04 1.181909e-04 6.725083e-01 2.654279e+05
3.176051e-04 1.260606e-04 8.309939e-01 2.118501e+05
1.703233e-04 6.858797e-04 8.801891e-01 -1.746009e+05
5.572445e-04 4.308756e-04 5.760546e-01 -3.436538e+04
9.362186e-04 2.013242e-04 5.222719e-01 -4.939787e+04
6.963338e-04 4.921030e-04 4.361231e-01 9.502078e+04
5.704911e-04 6.514473e-05 3.237771e-01 1.137665e+05
9.807932e-05 5.823894e-04 4.402500e-01 -1.325058e+05
6.153922e-04 2.697244e-04 7.761409e-01 1.340670e+04
9.900638e-04 7.977615e-04 6.059042e-01 -3.060920e+05
1.409439e-04 3.110516e-04 8.935981e-01 2.328074e+05
5.188113e-04 4.557649e-04 4.489462e-01 -7.200255e+04
8.774957e-04 1.260892e-05 6.110187e-01 9.266745e+03
7.410278e-04 7.337444e-05 6.349945e-01 -4.867585e+04
6.973187e-04 3.931011e-04 5.957802e-01 1.915808e+05
7.027816e-04 4.804589e-04 7.056074e-01 -4.510579e+05
3.601317e-04 6.004205e-04 2.450591e-01 2.969329e+04
2.942983e-04 2.923709e-04 5.172401e-01 -1.415729e+04
8.095518e-04 6.952869e-04 1.131826e-01 3.219252e+05
8.103033e-04 8.602623e-04 3.906662e-01 3.191756e+05
8.672052e-04 7.800711e-04 4.927904e-01 -1.179157e+05
9.133273e-04 4.057921e-05 6.557020e-01 1.251202e+05
5.118311e-04 4.810264e-04 9.510257e-01 5.984362e+04
5.020148e-04 1.058252e-04 6.046446e-01 2.045516e+05
7.984969e-04 2.428030e-04 7.461580e-01 -1.043612e+05
6.503140e-04 9.866759e-04 5.112034e-01 -9.601626e+04
7.022649e-04 1.433530e-04 6.377630e-01 1.788145e+05
7.959969e-04 4.993893e-04 8.022289e-02 6.238062e+05
8.901153e-04 6.185376e-04 2.618477e-01 -1.767175e+05
3.386572e-04 7.027625e-04 3.682346e-01 -7.110922e+04
3.762074e-04 5.600890e-04 4.777684e-01 7.054936e+04
9.488796e-05 1.076108e-05 5.519226e-02 1.379869e+05
5.787019e-04 3.271348e-04 1.486239e-01 -3.238332e+04
3.690633e-05 5.181939e-04 2.840462e-01 -4.673891e+05
4.661324e-04 8.877863e-05 9.718174e-01 8.469117e+04
5.431020e-04 3.512763e-04 3.380335e-01 -1.815980e+05
2.872547e-04 3.416991e-05 4.872206e-01 -3.246447e+05
5.912424e-04 7.949992e-05 2.041367e-01 -4.461799e+05
3.146975e-05 3.975264e-04 6.146723e-01 1.314393e+05
3.831084e-05 1.335830e-04 2.878764e-01 2.127691e+04
8.227780e-04 5.679733e-04 2.149227e-01 5.459484e+04
3.608305e-04 6.897755e-04 5.214069e-01 2.320181e+05
1.279335e-04 8.007861e-04 1.545074e-02 3.960676e+06
5.227210e-04 2.009501e-04 1.758739e-02 3.313321e+06
7.702236e-04 1.683151e-04 2.268781e-01 -2.017437e+05
2.166052e-04 1.054633e-04 4.635415e-02 9.001032e+04
6.232676e-04 6.367938e-04 1.169455e-01 4.241296e+02
8.626212e-05 7.067693e-04 3.454720e-01 -3.236381e+04
5.263004e-05 3.255456e-05 8.045598e-01 -4.003107e+04
5.318233e-04 9.362760e-04 5.763282e-01 1.144316e+05
5.410945e-04 5.291931e-05 5.175410e-01 8.301939e+03
6.377925e-04 5.417550e-04 3.005539e-01 1.348253e+05
7.263652e-04 7.093515e-04 9.324362e-01 1.186599e+05
9.758762e-04 8.710982e-04 4.030449e-01 3.942288e+05
5.167840e-04 7.143728e-04 9.622184e-02 3.076668e+05
3.236335e-04 8.019264e-04 6.208959e-01 -1.455574e+05
7.953910e-04 3.401107e-04 1.227000e-01 2.011837e+05
2.715614e-04 8.150103e-04 3.517709e-01 -1.131771e+05
4.395324e-04 8.103473e-05 5.123378e-01 2.399807e+05
7.937792e-05 8.949218e-04 8.754803e-01 -4.479647e+04
2.632539e-05 5.480448e-04 4.986111e-01 -9.059913e+04
9.626858e-04 8.174805e-04 7.052362e-01 -6.170936e+04
8.361441e-04 4.528660e-04 9.928887e-01 1.191984e+05
6.962782e-04 6.439341e-04 1.401742e-01 1.797239e+05
4.095440e-04 5.268763e-04 2.819842e-01 -7.898384e+04
1.741210e-04 7.318579e-04 4.006303e-01 2.754448e+05
1.572806e-04 8.254835e-05 4.276099e-01 -1.373004e+05
2.509927e-04 6.129173e-05 4.169109e-01 6.525778e+03
5.496774e-04 2.478561e-04 9.085349e-01 1.065778e+05
7.148813e-04 1.603851e-04 7.168923e-01 -2.608212e+05
6.605372e-04 8.719118e-04 6.118262e-01 9.120710e+04
2.806540e-04 2.199948e-04 3.162790e-01 -1.644411e+05
9.549104e-04 9.758894e-04 8.255525e-01 1.448520e+05
7.381590e-04 3.375589e-04 9.555099e-01 -1.526406e+05
5.547997e-04 1.829358e-04 8.229863e-01 1.129602e+05
6.121090e-04 7.899088e-04 1.154945e-02 3.276502e+07
4.201805e-04 6.590491e-04 6.400374e-01 1.448645e+05
2.484833e-04 4.986975e-04 6.062403e-02 3.436029e+05
3.566167e-04 5.558082e-04 2.650311e-01 -1.189687e+04
7.580883e-04 7.194826e-04 6.892945e-02 9.391569e+05
1.537910e-05 2.292263e-04 6.077575e-01 2.370864e+05
1.169566e-04 9.963376e-04 6.897240e-01 -1.104946e+05
4.695664e-05 9.748184e-04 1.233428e-01 -1.400341e+05
4.168807e-05 6.506754e-04 3.900005e-01 1.088018e+05
8.556051e-04 2.003429e-04 4.616741e-01 -1.210368e+05
7.039542e-04 6.805480e-04 3.753625e-01 -1.224985e+05
4.746997e-04 7.312621e-05 1.298148e-01 -2.140628e+05
9.873633e-05 3.162185e-05 4.247583e-01 -7.764674e+04
4.921243e-04 2.584252e-04 7.536663e-01 -1.131349e+04
4.739983e-04 4.631603e-04 8.029759e-02 3.452645e+05
1.740287e-04 8.684042e-04 8.937821e-02 3.233408e+05
4.344178e-04 7.274419e-04 3.612236e-01 1.066621e+05
3.991062e-04 7.429638e-04 9.423085e-01 -2.774957e+04
6.162342e-04 4.260678e-04 6.718869e-01 -2.670292e+04
6.354586e-04 3.465891e-04 6.818833e-01 8.645057e+04
4.625871e-05 3.716677e-04 3.683008e-01 2.061651e+05
3.752380e-04 9.876619e-04 5.977242e-01 2.967619e+04
6.262341e-04 4.106908e-05 2.002987e-02 5.007261e+05
5.036331e-04 8.671645e-04 6.397351e-01 -1.503686e+05
8.566334e-04 5.790967e-04 9.141541e-01 -2.275025e+05
6.590349e-04 4.391768e-04 6.164477e-01 1.141909e+05
1.637715e-04 7.255324e-04 8.749616e-01 9.451430e+04
7.149818e-05 4.871823e-04 7.267333e-01 9.361280e+04
6.427769e-04 8.735498e-04 1.293528e-01 2.809579e+05
2.748480e-05 9.008012e-04 9.034288e-01 2.269460e+05
5.861898e-04 4.222992e-04 7.577941e-02 3.095423e+05
9.402900e-04 2.775510e-04 5.386278e-01 1.619918e+05
5.758987e-04 5.927580e-04 1.507158e-01 1.288614e+05
3.887818e-04 9.124510e-04 2.158954e-02 6.744068e+06
6.436449e-04 2.114515e-04 4.278139e-01 1.021485e+05
4.587946e-04 6.233436e-04 3.020903e-01 9.417000e+04
5.460712e-04 6.319287e-04 4.911405e-01 7.037313e+04
9.415233e-04 7.333799e-04 5.814279e-01 3.145723e+04
3.867165e-04 1.324361e-04 5.330168e-02 1.559554e+05
9.612294e-04 7.161091e-04 1.317733e-01 7.411725e+05
9.054453e-04 9.091235e-04 5.630560e-01 2.141395e+05
1.965953e-04 1.805034e-04 3.497357e-01 1.190639e+05
7.029194e-05 2.383058e-04 7.318818e-01 1.829326e+04
1.016772e-04 9.714237e-04 6.557687e-01 1.643294e+05
1.920360e-05 1.817960e-04 8.471483e-01 8.349863e+04
9.534852e-05 8.545307e-04 6.955679e-01 5.735873e+03
6.833238e-04 4.927856e-04 4.356318e-01 -3.295606e+04
7.211746e-05 2.479838e-04 6.762370e-01 -1.268513e+04
3.196567e-04 8.708792e-04 2.826274e-01 -4.794610e+05
8.450304e-04 4.458599e-04 3.132504e-01 6.844835e+04
2.424866e-05 5.153025e-04 7.910953e-01 -7.851960e+04
8.146540e-04 3.598741e-04 4.519553e-01 2.695004e+05
2.825729e-04 5.933579e-04 8.003965e-01 5.469414e+03
1.190467e-04 1.643603e-04 8.241981e-01 -1.912967e+05
6.970404e-04 3.916905e-04 8.589867e-01 -4.709763e+03
6.293139e-04 9.694429e-04 9.174689e-01 -1.620263e+05
8.775945e-04 2.588753e-04 4.366754e-01 8.698228e+04
7.353360e-04 6.570799e-04 3.256782e-01 8.782803e+04
8.036774e-04 3.258649e-04 5.863768e-01 1.611663e+05
2.827525e-04 7.736997e-04 3.774607e-01 -1.136164e+05
1.782621e-04 1.317428e-04 6.050634e-01 6.055786e+03
7.508641e-04 9.698512e-04 7.085300e-01 -2.068797e+05
8.070279e-04 4.543358e-04 6.915210e-01 1.199119e+05
9.905146e-04 2.368144e-04 3.808074e-01 9.813789e+04
4.132051e-04 7.442325e-05 1.751916e-01 8.888744e+04
3.726461e-04 1.705881e-04 4.362240e-01 3.264056e+03
7.766365e-04 5.202542e-04 1.511682e-01 2.257789e+05
3.414627e-04 3.376662e-04 8.911961e-01 2.597825e+05
9.308266e-04 8.290545e-04 3.524187e-01 9.927114e+03
8.585543e-04 4.314566e-04 1.629151e-01 1.478078e+05
4.295650e-04 2.494656e-04 3.519328e-02 6.028336e+05
7.511202e-04 6.175278e-04 6.493642e-01 -1.299979e+05
7.547883e-04 7.070704e-04 6.405333e-01 2.745287e+04
1.040207e-04 1.678749e-04 3.471981e-01 1.791586e+05
9.026504e-04 1.684516e-04 8.099477e-02 1.670827e+05
5.057471e-04 3.763476e-05 4.155326e-01 -3.701786e+04
8.266310e-04 7.366656e-04 3.181053e-01 -1.145355e+04
3.207296e-04 6.641407e-04 6.803494e-01 -8.201834e+04
8.956277e-04 4.751562e-04 6.097215e-01 5.781436e+04
3.898125e-04 8.443263e-04 3.709478e-01 -2.197223e+05
1.182681e-05 8.058645e-04 2.257136e-01 2.080558e+05
9.054766e-04 5.857690e-04 9.881556e-01 -1.023239e+05
9.219539e-05 8.684030e-04 4.594616e-01 1.197164e+05
3.199943e-04 2.066354e-04 6.913915e-01 -2.033678e+05
9.501119e-04 1.128077e-04 1.491474e-01 1.510731e+05
9.506565e-04 2.704799e-04 4.907338e-01 1.178570e+05
5.738645e-04 5.802977e-05 3.726135e-02 2.775261e+05
6.322054e-04 5.316384e-04 5.104006e-01 -1.486151e+05
4.489971e-04 9.366691e-04 9.643772e-01 4.427040e+04
2.939176e-04 4.030420e-05 3.903646e-01 -1.899050e+05
3.293359e-04 1.229878e-04 4.860605e-02 1.134044e+05
6.728459e-04 4.527468e-04 4.064623e-02 1.823490e+06
7.526222e-04 9.339411e-04 3.941069e-01 1.690422e+05
7.917875e-04 3.168399e-04 1.684247e-01 8.195157e+04
7.898285e-04 5.077276e-04 3.311858e-02 3.129798e+06
9.211490e-05 4.253129e-05 7.586515e-01 1.040728e+05
4.949259e-04 1.491949e-04 4.639378e-01 6.206681e+03
5.850120e-05 9.866435e-04 2.963523e-01 -3.679211e+05
5.499794e-04 9.651536e-04 9.010824e-01 1.319679e+05
4.420890e-04 5.935041e-06 1.249776e-01 -2.394007e+03
8.878165e-04 9.518600e-04 9.563596e-01 2.020351e+05
3.515641e-04 6.394808e-04 3.208271e-01 -1.568248e+05
1.179499e-04 8.680504e-04 8.895196e-01 -5.106401e+05
1.438487e-04 4.552851e-04 6.069134e-01 4.656205e+04
7.617491e-04 5.160804e-04 8.284403e-01 5.212377e+04
6.185998e-04 4.893577e-04 9.841730e-01 -2.695769e+05
1.020216e-04 6.671974e-04 2.955214e-01 -1.506406e+05
8.502270e-05 1.405116e-04 9.615241e-01 4.440133e+05
7.012682e-04 3.094362e-05 3.955871e-01 -4.799076e+04
7.369024e-05 3.086220e-04 3.916568e-01 1.190987e+05
8.220382e-04 7.049761e-04 3.469832e-01 -6.155654e+04
7.065360e-04 2.026516e-04 5.459935e-01 -3.324539e+05
8.226743e-05 6.737590e-04 1.626036e-01 -8.584002e+03
8.575288e-05 9.699421e-04 5.581744e-01 -4.039192e+04
9.866529e-04 9.480682e-05 5.462878e-01 -6.160710e+04
3.748965e-04 6.729295e-04 7.642828e-01 -1.458726e+04
3.712715e-04 4.443065e-04 8.353135e-01 4.470202e+04
8.129868e-04 8.682741e-04 4.460369e-01 7.712065e+03
9.473013e-04 1.779726e-04 3.093099e-01 -1.878038e+05
9.860151e-04 6.929333e-04 2.667415e-01 1.646583e+05
7.536248e-04 8.382772e-04 2.026776e-01 -1.758079e+05
3.768833e-04 9.446696e-04 6.707111e-02 3.811651e+05
8.441722e-05 6.835648e-04 3.490235e-01 1.233490e+05
7.773698e-04 4.976776e-04 2.775452e-01 1.268378e+05
5.588458e-04 6.182294e-04 9.667532e-01 -5.923747e+03
4.247978e-04 8.690361e-04 5.621317e-01 -2.143200e+05
9.064480e-04 5.710391e-04 3.538043e-01 -7.687831e+04
1.120863e-04 3.135667e-05 5.846629e-01 -4.223908e+04
4.931325e-04 9.310177e-04 1.478047e-01 -6.818523e+04
1.234229e-05 6.898372e-04 4.496033e-01 -1.186873e+05
4.691920e-04 6.768369e-04 6.299720e-01 1.122916e+05
5.724697e-05 2.164595e-04 4.940089e-01 2.304117e+05
1.196991e-04 6.592266e-04 4.077610e-01 -6.330923e+04
1.184087e-04 3.944705e-04 9.939099e-01 1.223040e+05
6.495611e-04 6.515817e-04 8.815116e-01 -3.034804e+05
7.462988e-04 1.074864e-04 6.271719e-01 1.080785e+05
5.837854e-04 6.581875e-04 5.736836e-01 -1.190295e+05
9.622104e-04 9.994143e-04 6.244539e-01 7.168735e+04
3.754957e-04 4.916383e-05 2.092990e-01 -3.612718e+04
2.864264e-04 9.771970e-04 4.011864e-01 2.283676e+05
8.687305e-04 4.075011e-04 4.906494e-02 1.181117e+06
2.243722e-04 8.708827e-04 4.807906e-01 1.087139e+05
9.632593e-04 7.826031e-04 5.475943e-01 -2.243091e+04
1.314232e-05 5.674492e-04 2.354722e-01 -2.429568e+04
9.699089e-04 7.387108e-04 9.643886e-01 -2.269531e+04
4.411675e-05 8.786370e-04 9.103601e-01 -1.358272e+05
8.912520e-04 4.047362e-04 7.249218e-01 3.899415e+03
5.281734e-04 3.277061e-04 5.380528e-01 -4.718438e+03
9.929718e-04 6.679258e-04 8.712695e-01 4.672109e+04
7.472277e-05 8.080381e-04 1.393458e-01 4.156956e+04
5.543004e-04 7.625228e-04 7.926047e-01 1.346145e+05
9.693332e-04 7.980158e-04 1.335726e-01 5.385588e+05
5.235747e-04 4.361477e-04 7.962686e-01 -1.660296e+05
6.297692e-04 8.180164e-04 2.830099e-01 1.977921e+05
6.960529e-04 1.210888e-04 8.783197e-01 -1.901502e+05
4.550865e-04 5.449446e-04 9.446017e-01 9.720899e+04
6.279305e-04 6.752902e-06 1.573080e-01 1.013875e+05
5.847300e-04 3.252612e-04 4.680488e-01 -3.001302e+05
9.012569e-04 3.670951e-04 9.811775e-01 1.806955e+04
4.640093e-05 3.967765e-04 4.885734e-01 -7.478671e+04
2.816822e-04 6.957717e-04 8.649120e-01 -1.198905e+05
9.504611e-04 3.891695e-04 5.928442e-01 2.270991e+05
8.903735e-04 4.492449e-04 3.815766e-01 -8.061778e+04
4.562011e-04 2.383066e-04 2.929257e-01 -1.185262e+05
6.205125e-04 3.738785e-04 2.111909e-01 5.895705e+04
2.781038e-04 2.280424e-04 7.641802e-01 1.114327e+05
1.889330e-04 7.412273e-05 3.926751e-01 -2.200472e+04
4.642347e-04 6.038451e-04 5.161627e-01 1.973748e+05
3.539989e-04 6.685446e-04 4.974022e-01 9.414583e+04
5.840725e-04 6.198709e-04 5.815062e-01 -3.413094e+05
7.865690e-05 4.640305e-04 8.669214e-01 -8.486660e+04
9.744204e-04 3.804060e-04 9.809320e-01 -8.705602e+04
9.862245e-04 8.634703e-04 4.135084e-01 1.220033e+05
6.984636e-04 5.195627e-04 8.292437e-01 -4.181438e+05
5.365603e-04 4.797027e-04 7.668825e-01 4.146092e+05
3.102181e-04 2.661642e-05 5.777937e-01 8.577674e+04
8.139812e-04 3.419066e-04 9.564867e-01 2.672055e+04
6.850464e-04 3.808154e-04 2.084698e-01 2.443286e+05
1.634543e-04 3.994240e-04 1.181716e-01 4.196200e+05
9.110163e-04 5.805922e-04 8.554223e-01 1.467855e+05
8.227147e-04 5.340689e-04 4.447583e-01 1.728337e+05
9.498501e-04 6.082972e-04 8.484992e-01 2.827052e+04
7.259938e-04 7.651184e-04 8.941593e-01 -1.655557e+04
6.138018e-04 8.131728e-04 7.183302e-02 7.929497e+05
4.188248e-04 7.184050e-04 8.846301e-01 -1.296396e+05
9.327958e-04 9.555682e-04 4.538359e-01 -7.178041e+04
8.661978e-04 1.921435e-05 5.153282e-01 -2.170266e+05
4.617345e-05 1.965822e-04 6.303266e-01 -1.201838e+04
2.734061e-05 8.555312e-06 9.271188e-01 -2.714168e+05
3.770869e-04 6.478272e-04 2.892493e-02 2.655676e+06
8.107428e-04 8.981325e-04 4.820750e-01 2.231459e+04
9.872889e-04 2.442388e-04 6.908448e-01 2.821507e+04
1.512665e-04 9.271075e-04 7.254799e-01 -8.172596e+04
5.945366e-04 6.120712e-05 6.956071e-01 4.963936e+05
3.815100e-04 9.345016e-04 1.430908e-01 3.756692e+05
9.699445e-04 3.522711e-04 3.064016e-01 -1.677910e+05
8.422768e-04 1.023194e-04 3.651284e-01 4.332913e+04
8.384904e-04 4.863859e-04 8.063928e-01 -9.231850e+04
4.692245e-04 2.575198e-04 2.859723e-01 -1.501611e+05
4.154047e-04 2.855880e-04 2.185979e-01 -1.935818e+05
2.741337e-04 3.079827e-04 9.578735e-01 7.046230e+04
5.731912e-05 8.032229e-04 1.877465e-02 1.064447e+06
8.648577e-04 5.396221e-04 9.978426e-01 1.601416e+05
8.130881e-04 3.119964e-04 6.800531e-01 1.650410e+05
9.997180e-04 6.107234e-04 8.301846e-01 2.293174e+05
9.966402e-04 7.164345e-04 3.016732e-01 -6.679485e+04
5.558763e-04 2.733514e-04 2.417212e-02 2.414506e+06
7.692184e-04 4.141356e-04 7.404908e-01 1.071185e+05
9.448210e-04 1.227642e-04 8.358032e-01 -7.490284e+04
8.497977e-04 1.819682e-04 7.430714e-01 -1.218236e+05
2.481008e-04 6.814367e-04 1.514218e-01 3.256005e+05
4.510936e-04 1.822569e-04 7.558936e-01 3.794576e+04
1.300303e-04 5.256382e-04 7.712336e-01 1.034947e+05
9.540970e-04 7.093372e-04 6.619551e-01 -1.185608e+05
6.065685e-04 1.077700e-04 7.684548e-01 -1.954455e+05
2.294142e-04 5.677449e-04 8.474622e-01 -9.011449e+04
6.720290e-04 2.573062e-04 6.174681e-01 -1.590400e+04
6.185101e-04 9.629639e-04 9.771867e-02 3.892819e+05
3.588046e-04 4.840621e-04 4.927515e-01 4.844655e+03
1.144440e-04 8.061866e-04 8.687284e-02 -1.621318e+05
6.719016e-04 5.506763e-04 4.134676e-01 -1.609953e+05
5.207874e-04 4.436912e-05 4.130354e-01 1.093092e+05
7.725461e-04 6.335182e-04 7.534975e-02 8.722382e+05
5.206433e-04 9.514519e-04 3.553323e-01 -2.786487e+04
8.523293e-04 6.020102e-04 1.198881e-01 1.569627e+05
5.523549e-04 8.193697e-04 8.101529e-01 -1.593275e+05
5.613770e-04 8.843223e-04 9.482111e-01 -5.517399e+04
8.767769e-04 2.288517e-04 8.159331e-02 3.747922e+05
4.040794e-04 2.128328e-04 9.555641e-01 1.503978e+05
1.348812e-04 6.113700e-04 5.273508e-01 -7.733123e+04
2.975389e-05 4.116174e-04 3.065700e-01 -1.846694e+05
7.553821e-04 8.400214e-04 8.609345e-02 8.127729e+05
6.206892e-04 9.001231e-04 5.056180e-01 -1.130342e+05
7.043757e-04 3.540680e-04 7.965704e-01 -7.996296e+04
2.137512e-04 2.376337e-04 7.100156e-01 2.144230e+05
1.372351e-04 7.807450e-04 5.972375e-02 4.033051e+05
1.553012e-05 2.755312e-04 8.217282e-02 3.114851e+04
3.512370e-04 8.227917e-04 4.088445e-01 -1.893778e+05
5.903278e-04 4.243145e-04 3.023376e-01 5.869363e+04
3.928518e-04 6.678823e-04 2.400605e-01 2.121368e+05
4.380374e-04 9.643978e-05 2.881945e-01 -5.594637e+04
9.042545e-04 6.242355e-04 8.054479e-01 2.255021e+05
3.489072e-04 4.523159e-04 9.299358e-01 2.099167e+05
5.144755e-04 5.870219e-04 4.110517e-01 2.841153e+05
7.838694e-04 1.688462e-04 9.070499e-01 5.062438e+04
3.971462e-04 7.371369e-04 3.282807e-01 1.190568e+05
6.224646e-04 8.629343e-04 4.816726e-01 2.486554e+05
8.625013e-04 2.175231e-04 2.337687e-01 1.029443e+05
9.495711e-04 9.661884e-05 6.440713e-01 -7.876626e+04
1.479264e-04 2.461495e-05 9.791913e-01 -7.223125e+04
9.266610e-04 6.423295e-04 6.074582e-01 5.293520e+04
4.926242e-04 6.074869e-04 3.642359e-01 -1.876452e+05
2.589861e-04 5.471507e-04 6.513393e-01 -2.007784e+04
4.596766e-04 2.327151e-04 1.316915e-01 2.321189e+05
9.800525e-04 3.915151e-04 8.897725e-01 -3.486790e+05
4.931255e-04 5.948819e-04 5.080531e-01 2.574398e+05
3.294229e-04 4.972701e-04 4.548562e-01 1.879453e+05
6.337675e-04 9.877977e-04 5.900061e-01 -5.790579e+04
2.409055e-04 1.373033e-04 6.285360e-01 8.829920e+04
7.678746e-05 6.954494e-04 8.105805e-02 7.357447e+04
1.297508e-04 4.049144e-04 6.857910e-01 1.991698e+05
1.289178e-04 4.287714e-04 2.495124e-01 1.663036e+05
1.527508e-04 7.178802e-04 7.168131e-01 -2.236488e+05
1.396883e-04 6.927437e-04 8.243094e-01 9.589501e+04
6.412339e-04 9.912647e-04 8.059189e-01 -2.433102e+04
1.826982e-04 1.292659e-04 5.569760e-01 1.402967e+04
3.463216e-04 1.050055e-04 5.249682e-01 -1.161306e+05
8.968916e-04 7.246145e-04 1.514472e-01 5.363773e+05
4.744877e-04 5.788085e-04 7.775927e-01 1.716492e+05
6.678902e-04 2.748865e-04 2.786953e-01 -9.793562e+04
1.731476e-04 8.033995e-05 5.017285e-01 -2.145243e+05
1.930967e-04 8.657259e-05 2.914314e-01 -6.036681e+04
